,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9
0,index_GSPTSE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,ACB.TO,1.5360659366747722,1.5360659366747722,1.5360659366747722,1.5360659366747722,1.5360659366747722,1.3878452605894165,1.3878452605894165,1.3878452605894165,1.3878452605894165,1.3878452605894165,0.2206762120124522,0.2206762120124522,0.2206762120124522,0.2206762120124522,0.2206762120124522,-0.3399199387977558,-0.3399199387977558,-0.3399199387977558,-0.3399199387977558
2,BBD.B.TO,1.6426067459509184,1.6426067459509184,1.6426067459509184,1.6426067459509184,1.6426067459509184,1.5484203545439137,1.5484203545439137,1.5484203545439137,1.5484203545439137,1.5484203545439137,1.517989609506441,1.517989609506441,1.517989609506441,1.517989609506441,1.517989609506441,1.5968863030403793,1.5968863030403793,1.5968863030403793,1.5968863030403793
3,XIU.TO,1.004593383971947,1.004593383971947,1.004593383971947,1.004593383971947,1.004593383971947,1.023603331952223,1.023603331952223,1.023603331952223,1.023603331952223,1.023603331952223,1.0180018891770597,1.0180018891770597,1.0180018891770597,1.0180018891770597,1.0180018891770597,0.9993377116734002,0.9993377116734002,0.9993377116734002,0.9993377116734002
4,MFC.TO,1.3867186031090195,1.3867186031090195,1.3867186031090195,1.3867186031090195,1.3867186031090195,1.3109050283091372,1.3109050283091372,1.3109050283091372,1.3109050283091372,1.3109050283091372,1.2317858241626427,1.2317858241626427,1.2317858241626427,1.2317858241626427,1.2317858241626427,1.3679508253755694,1.3679508253755694,1.3679508253755694,1.3679508253755694
5,APHA.TO,0.3583389845096574,0.3583389845096574,0.3583389845096574,0.3583389845096574,0.3583389845096574,0.4337461172934778,0.4337461172934778,0.4337461172934778,0.4337461172934778,0.4337461172934778,0.1873175105337981,0.1873175105337981,0.1873175105337981,0.1873175105337981,0.1873175105337981,-0.513823685154294,-0.513823685154294,-0.513823685154294,-0.513823685154294
6,CNQ.TO,1.866388526659574,1.866388526659574,1.866388526659574,1.866388526659574,1.866388526659574,1.865534144500052,1.865534144500052,1.865534144500052,1.865534144500052,1.865534144500052,1.846343504006643,1.846343504006643,1.846343504006643,1.846343504006643,1.846343504006643,2.0163525572968,2.0163525572968,2.0163525572968,2.0163525572968
7,HEXO.TO,1.40709103846673,1.40709103846673,1.40709103846673,1.40709103846673,1.40709103846673,1.1252091174901004,1.1252091174901004,1.1252091174901004,1.1252091174901004,1.1252091174901004,1.2268162362874548,1.2268162362874548,1.2268162362874548,1.2268162362874548,1.2268162362874548,0.0,0.0,0.0,0.0
8,SU.TO,1.7438186637254711,1.7438186637254711,1.7438186637254711,1.7438186637254711,1.7438186637254711,1.7397303479317412,1.7397303479317412,1.7397303479317412,1.7397303479317412,1.7397303479317412,1.6206558978739456,1.6206558978739456,1.6206558978739456,1.6206558978739456,1.6206558978739456,1.599349427132599,1.599349427132599,1.599349427132599,1.599349427132599
9,TD.TO,0.8136808321526559,0.8136808321526559,0.8136808321526559,0.8136808321526559,0.8136808321526559,0.8156400641723047,0.8156400641723047,0.8156400641723047,0.8156400641723047,0.8156400641723047,0.8218769149565401,0.8218769149565401,0.8218769149565401,0.8218769149565401,0.8218769149565401,0.7284566731886235,0.7284566731886235,0.7284566731886235,0.7284566731886235
10,ECA.TO,2.3020137825618736,2.3020137825618736,2.3020137825618736,2.3020137825618736,2.3020137825618736,2.401419111266262,2.401419111266262,2.401419111266262,2.401419111266262,2.401419111266262,2.5796857176569965,2.5796857176569965,2.5796857176569965,2.5796857176569965,2.5796857176569965,2.9396004155470608,2.9396004155470608,2.9396004155470608,2.9396004155470608
11,RY.TO,0.8994555204461615,0.8994555204461615,0.8994555204461615,0.8994555204461615,0.8994555204461615,0.8880347948323578,0.8880347948323578,0.8880347948323578,0.8880347948323578,0.8880347948323578,0.8789949618591301,0.8789949618591301,0.8789949618591301,0.8789949618591301,0.8789949618591301,0.8648501781378087,0.8648501781378087,0.8648501781378087,0.8648501781378087
12,BTO.TO,0.1231679702907587,0.1231679702907587,0.1231679702907587,0.1231679702907587,0.1231679702907587,0.1977693825325465,0.1977693825325465,0.1977693825325465,0.1977693825325465,0.1977693825325465,0.4356486511973035,0.4356486511973035,0.4356486511973035,0.4356486511973035,0.4356486511973035,1.2506454743908777,1.2506454743908777,1.2506454743908777,1.2506454743908777
13,K.TO,0.1444868953722975,0.1444868953722975,0.1444868953722975,0.1444868953722975,0.1444868953722975,0.2351129655358365,0.2351129655358365,0.2351129655358365,0.2351129655358365,0.2351129655358365,0.4418211054773325,0.4418211054773325,0.4418211054773325,0.4418211054773325,0.4418211054773325,1.1715893178263013,1.1715893178263013,1.1715893178263013,1.1715893178263013
14,ABX.TO,0.3113747191929351,0.3113747191929351,0.3113747191929351,0.3113747191929351,0.3113747191929351,0.3626448568004825,0.3626448568004825,0.3626448568004825,0.3626448568004825,0.3626448568004825,0.5206151284504705,0.5206151284504705,0.5206151284504705,0.5206151284504705,0.5206151284504705,0.944652577855839,0.944652577855839,0.944652577855839,0.944652577855839
15,TECK.B.TO,2.1553248370838625,2.1553248370838625,2.1553248370838625,2.1553248370838625,2.1553248370838625,2.157305912734889,2.157305912734889,2.157305912734889,2.157305912734889,2.157305912734889,2.1979014815911584,2.1979014815911584,2.1979014815911584,2.1979014815911584,2.1979014815911584,3.568529283933968,3.568529283933968,3.568529283933968,3.568529283933968
16,YRI.TO,-0.0507366319446664,-0.0507366319446664,-0.0507366319446664,-0.0507366319446664,-0.0507366319446664,0.0420368574104777,0.0420368574104777,0.0420368574104777,0.0420368574104777,0.0420368574104777,0.3601202125568699,0.3601202125568699,0.3601202125568699,0.3601202125568699,0.3601202125568699,1.440864615916731,1.440864615916731,1.440864615916731,1.440864615916731
17,TGOD.TO,1.4644951614844783,1.4644951614844783,1.4644951614844783,1.4644951614844783,1.4644951614844783,-1.0970977810920148,-1.0970977810920148,-1.0970977810920148,-1.0970977810920148,-1.0970977810920148,1.238778900964416,1.238778900964416,1.238778900964416,1.238778900964416,1.238778900964416,0.0,0.0,0.0,0.0
18,G.TO,0.3206615951242086,0.3206615951242086,0.3206615951242086,0.3206615951242086,0.3206615951242086,0.360074961656299,0.360074961656299,0.360074961656299,0.360074961656299,0.360074961656299,0.5359181827090613,0.5359181827090613,0.5359181827090613,0.5359181827090613,0.5359181827090613,1.0376468743675296,1.0376468743675296,1.0376468743675296,1.0376468743675296
19,BNS.TO,0.8138914808564315,0.8138914808564315,0.8138914808564315,0.8138914808564315,0.8138914808564315,0.7948025249567612,0.7948025249567612,0.7948025249567612,0.7948025249567612,0.7948025249567612,0.8562389055980087,0.8562389055980087,0.8562389055980087,0.8562389055980087,0.8562389055980087,0.983534435659491,0.983534435659491,0.983534435659491,0.983534435659491
20,LUN.TO,2.0527213000260445,2.0527213000260445,2.0527213000260445,2.0527213000260445,2.0527213000260445,2.1295936230872488,2.1295936230872488,2.1295936230872488,2.1295936230872488,2.1295936230872488,2.054680934648484,2.054680934648484,2.054680934648484,2.054680934648484,2.054680934648484,2.473038772950256,2.473038772950256,2.473038772950256,2.473038772950256
21,CNR.TO,1.333746212384681,1.333746212384681,1.333746212384681,1.333746212384681,1.333746212384681,1.277029010736788,1.277029010736788,1.277029010736788,1.277029010736788,1.277029010736788,1.1902315817116498,1.1902315817116498,1.1902315817116498,1.1902315817116498,1.1902315817116498,0.8600227964329714,0.8600227964329714,0.8600227964329714,0.8600227964329714
22,BB.TO,1.6615560969028598,1.6615560969028598,1.6615560969028598,1.6615560969028598,1.6615560969028598,1.6123829335392923,1.6123829335392923,1.6123829335392923,1.6123829335392923,1.6123829335392923,1.60450640277875,1.60450640277875,1.60450640277875,1.60450640277875,1.60450640277875,1.235572971335035,1.235572971335035,1.235572971335035,1.235572971335035
23,CVE.TO,2.20312828813238,2.20312828813238,2.20312828813238,2.20312828813238,2.20312828813238,2.3675788115677108,2.3675788115677108,2.3675788115677108,2.3675788115677108,2.3675788115677108,2.5598627108797656,2.5598627108797656,2.5598627108797656,2.5598627108797656,2.5598627108797656,2.3734460531093933,2.3734460531093933,2.3734460531093933,2.3734460531093933
24,FM.TO,3.010668312352156,3.010668312352156,3.010668312352156,3.010668312352156,3.010668312352156,2.9850021764396457,2.9850021764396457,2.9850021764396457,2.9850021764396457,2.9850021764396457,2.887377720381927,2.887377720381927,2.887377720381927,2.887377720381927,2.887377720381927,4.193978182953269,4.193978182953269,4.193978182953269,4.193978182953269
25,HOD.TO,-2.3679743734014704,-2.3679743734014704,-2.3679743734014704,-2.3679743734014704,-2.3679743734014704,-2.48995708305848,-2.48995708305848,-2.48995708305848,-2.48995708305848,-2.48995708305848,-2.4229982779802977,-2.4229982779802977,-2.4229982779802977,-2.4229982779802977,-2.4229982779802977,-3.4375344377201213,-3.4375344377201213,-3.4375344377201213,-3.4375344377201213
26,BCE.TO,0.3590467064611269,0.3590467064611269,0.3590467064611269,0.3590467064611269,0.3590467064611269,0.3940817606836971,0.3940817606836971,0.3940817606836971,0.3940817606836971,0.3940817606836971,0.4070203316419488,0.4070203316419488,0.4070203316419488,0.4070203316419488,0.4070203316419488,0.3568855579006205,0.3568855579006205,0.3568855579006205,0.3568855579006205
27,CRON.TO,1.8554739461344112,1.8554739461344112,1.8554739461344112,1.8554739461344112,1.8554739461344112,-0.7612860810702,-0.7612860810702,-0.7612860810702,-0.7612860810702,-0.7612860810702,1.5930665788295872,1.5930665788295872,1.5930665788295872,1.5930665788295872,1.5930665788295872,0.0,0.0,0.0,0.0
28,ENB.TO,1.15546981113879,1.15546981113879,1.15546981113879,1.15546981113879,1.15546981113879,1.332199222748657,1.332199222748657,1.332199222748657,1.332199222748657,1.332199222748657,1.3207586194839862,1.3207586194839862,1.3207586194839862,1.3207586194839862,1.3207586194839862,1.2149293472860812,1.2149293472860812,1.2149293472860812,1.2149293472860812
29,FIRE.TO,5.1106704635477405,5.1106704635477405,5.1106704635477405,5.1106704635477405,5.1106704635477405,2.412515193434147,2.412515193434147,2.412515193434147,2.412515193434147,2.412515193434147,-3.5711673495050764,-3.5711673495050764,-3.5711673495050764,-3.5711673495050764,-3.5711673495050764,0.0,0.0,0.0,0.0
30,CCO.TO,1.4577801628150155,1.4577801628150155,1.4577801628150155,1.4577801628150155,1.4577801628150155,1.4383818699267927,1.4383818699267927,1.4383818699267927,1.4383818699267927,1.4383818699267927,1.504994457300454,1.504994457300454,1.504994457300454,1.504994457300454,1.504994457300454,1.3035817374979888,1.3035817374979888,1.3035817374979888,1.3035817374979888
31,PD.TO,1.8741755784450784,1.8741755784450784,1.8741755784450784,1.8741755784450784,1.8741755784450784,2.211520862382209,2.211520862382209,2.211520862382209,2.211520862382209,2.211520862382209,2.4261106954044505,2.4261106954044505,2.4261106954044505,2.4261106954044505,2.4261106954044505,3.272225621994953,3.272225621994953,3.272225621994953,3.272225621994953
32,RCI.B.TO,0.3269162964289773,0.3269162964289773,0.3269162964289773,0.3269162964289773,0.3269162964289773,0.4626497776725638,0.4626497776725638,0.4626497776725638,0.4626497776725638,0.4626497776725638,0.504278756570904,0.504278756570904,0.504278756570904,0.504278756570904,0.504278756570904,0.4300810485064522,0.4300810485064522,0.4300810485064522,0.4300810485064522
33,BMO.TO,0.7949589961810294,0.7949589961810294,0.7949589961810294,0.7949589961810294,0.7949589961810294,0.7622241641302617,0.7622241641302617,0.7622241641302617,0.7622241641302617,0.7622241641302617,0.7885307062100487,0.7885307062100487,0.7885307062100487,0.7885307062100487,0.7885307062100487,0.7443879531766943,0.7443879531766943,0.7443879531766943,0.7443879531766943
