ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,7.364461686051943,0,0.0,1.0
ACB.TO,0,0,0,0
BBD.B.TO,39.097744360902254,306,22.113734540505355,0.9855061277944204
XIU.TO,9.919137466307276,0,0.0,1.0220562627077348
MFC.TO,-8.860759493670885,112,-4.656462504536082,1.457254678207318
APHA.TO,0,0,0,0
CNQ.TO,47.46743849493487,132,-23.99414267541723,2.1077211976018617
HEXO.TO,0,0,0,0
SU.TO,4.847447961220425,322,0.6935531721036678,1.5488762007226378
TD.TO,14.244897959183668,0,0.0,0.8002726320601539
ECA.TO,39.24180327868852,157,-30.735216533853276,2.650008591132234
RY.TO,14.09933283914009,0,0.0,1.012307554148386
BTO.TO,168.34532374100718,48,-48.113207547169814,0.782448372643318
K.TO,83.99999999999999,213,33.33333333333333,1.0160393428600292
ABX.TO,116.98301698301698,266,117.23800195886385,0.4997604882495564
TECK.B.TO,286.5248226950355,104,-23.53923205342237,3.4405844517124007
YRI.TO,66.55172413793105,217,71.0914454277286,1.3053573111900172
TGOD.TO,0,0,0,0
G.TO,19.561351511558982,204,-0.1950268161872389,0.7892937680954604
BNS.TO,19.11791507198834,0,0.0,1.035951305265397
LUN.TO,23.4718826405868,121,-12.43386243386244,2.4166411833021804
CNR.TO,4.937952430196494,134,-16.39719960751688,0.7659022937065616
BB.TO,3.1948881789137267,182,-36.40830647044005,1.2087629330959364
CVE.TO,3.680000000000007,344,-37.16054979809086,1.8144317880018646
FM.TO,83.5843373493976,116,-48.18548387096774,4.3811584350316854
HOD.TO,-6.82764363030808,134,31.7365269461078,-3.899358843532222
BCE.TO,11.496655518394649,0,0.0,0.3892796303253954
CRON.TO,0,0,0,0
ENB.TO,6.436684896928907,0,0.0,1.5285887454116165
FIRE.TO,0,0,0,0
CCO.TO,-41.65232358003442,0,0,1.2936076929080007
PD.TO,27.327935222672057,222,-54.229175268767875,2.760210422585808
RCI.B.TO,4.354197194892188,75,-6.741005029689919,0.4301129662425183
BMO.TO,16.303066037735853,99,-15.270790191941202,0.81419174866044
WCP.TO,-2.546523016650358,178,5.812787851460603,2.253549213281496
BAM.A.TO,3.049469166478415,182,-6.326732011351586,0.9507886023426415
H.IR.TO,0,0,0,0
IMG.TO,133.6206896551724,343,-8.626549087393407,1.0857090265241358
AC.TO,17.701575532900836,322,-13.487173926329831,1.0052821382413522
TRP.TO,43.40558892661269,0,0.0,0.8907917540294295
ATH.TO,-15.92356687898089,268,-8.573318982550258,2.1036574813157123
