col_name,median_y_gain
160_874_EMA_50_EMA_9,0.0
160_262_EMA_50_EMA_9,0.18984602325882172
500_0_EMA_50_EMA_9,13.208756052018167
500_583_EMA_50_EMA_9,11.560111426721399
500_262_EMA_50_EMA_9,15.012583390065526
500_874_EMA_50_EMA_9,12.521755439391068
160_583_EMA_50_EMA_9,0.0
160_0_EMA_50_EMA_9,7.4643971211223015
250_874_EMA_50_EMA_9,1.378151501089775
250_262_EMA_50_EMA_9,5.670130644597471
250_0_EMA_50_EMA_9,11.787415669561852
250_583_EMA_50_EMA_9,7.0181410718105575
