ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,7.364461686051943,0,0.0,1.0
ACB.TO,0,0,0,0
BBD.B.TO,39.097744360902254,144,-65.54621848739495,0.9855061277944204
XIU.TO,9.919137466307276,0,0.0,1.0220562627077348
MFC.TO,-8.860759493670885,0,0,1.457254678207318
APHA.TO,0,0,0,0
CNQ.TO,47.46743849493487,151,-77.11635688083885,2.1077211976018617
HEXO.TO,0,0,0,0
SU.TO,4.847447961220425,0,0.0,1.5488762007226378
TD.TO,14.244897959183668,0,0.0,0.8002726320601539
ECA.TO,39.24180327868852,237,-70.70431177801086,2.650008591132234
RY.TO,14.09933283914009,0,0.0,1.012307554148386
BTO.TO,168.34532374100718,53,-101.86915887850468,0.782448372643318
K.TO,83.99999999999999,0,0.0,1.0160393428600292
ABX.TO,116.98301698301698,0,0.0,0.4997604882495564
TECK.B.TO,286.5248226950355,131,-58.87372013651877,3.4405844517124007
YRI.TO,66.55172413793105,0,0.0,1.3053573111900172
TGOD.TO,0,0,0,0
G.TO,19.561351511558982,0,0.0,0.7892937680954604
BNS.TO,19.11791507198834,0,0.0,1.035951305265397
LUN.TO,23.4718826405868,181,-11.420612813370477,2.4166411833021804
CNR.TO,4.937952430196494,0,0.0,0.7659022937065616
BB.TO,3.1948881789137267,114,-14.699074074074067,1.2087629330959364
CVE.TO,3.680000000000007,350,-35.44384036983616,1.8144317880018646
FM.TO,83.5843373493976,160,-77.14285714285715,4.3811584350316854
HOD.TO,-6.82764363030808,220,-22.826086956521745,-3.899358843532222
BCE.TO,11.496655518394649,0,0.0,0.3892796303253954
CRON.TO,0,0,0,0
ENB.TO,6.436684896928907,0,0.0,1.5285887454116165
FIRE.TO,0,0,0,0
CCO.TO,-41.65232358003442,0,0,1.2936076929080007
PD.TO,27.327935222672057,57,-19.599109131403115,2.760210422585808
RCI.B.TO,4.354197194892188,0,0.0,0.4301129662425183
BMO.TO,16.303066037735853,112,-14.121876037230301,0.81419174866044
WCP.TO,-2.546523016650358,347,-51.95368131988518,2.253549213281496
BAM.A.TO,3.049469166478415,0,0.0,0.9507886023426415
H.IR.TO,0,0,0,0
IMG.TO,133.6206896551724,118,-43.92523364485981,1.0857090265241358
AC.TO,17.701575532900836,355,-38.129557423643945,1.0052821382413522
TRP.TO,43.40558892661269,0,0.0,0.8907917540294295
ATH.TO,-15.92356687898089,45,-23.668639053254434,2.1036574813157123
T.TO,1.7272965192357932,0,0.0,0.5597210715907843
