,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9
26,BCE.TO,-2.128475551294342,-2.891287586738628,-5.092322643343046,9.785580829288444,-0.1763660111991087,-10.07513110961414,-13.57220033751329,-9.78077678719472,11.625758229950634,-0.8164452762081942,-10.120530074362884,6.910597654410519,-4.9772756109793015,29.72398733476881,10.919064133906618,1.1119549556624635,0.6107878865064902,14.325005163122048,14.248310121928318
27,CRON.TO,-48.49182539807049,-20.832840784810333,-41.22757762691561,76.04232689961778,3.543193399918096,-16.932688940988143,-26.942522535927303,0.0,66.89671404862901,-3.706319118023004,-16.932688940988143,-26.942522535927303,0.0,66.89671404862901,-3.706319118023004,0.0,0.0,0.0,0.0
28,ENB.TO,-6.786973413221757,-8.25201843730163,-13.577797965799862,-1.3015280512655436,4.430013742986141,-3.084892101987828,-4.946036229250002,0.0,13.127017501428409,13.149450046270935,-16.08996572411772,-16.02491032597557,-1.4004462671147575,36.2706080816402,29.71160159873358,21.78671844373801,28.51669403393542,25.85360690678113,20.72028483509716
29,FIRE.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,CCO.TO,-14.536157779401025,-11.684587813620077,-12.843355605048243,12.032686418280642,-14.778044320339486,1.2522309943723666,-16.14668973105265,0.0,31.355391004682087,15.553534392651052,-15.822709632152051,-32.047312583451856,-0.9688652743248594,62.76545103209512,14.207320475449446,14.439526002485035,-5.877086481285639,51.36266774827759,38.50139283154793
31,PD.TO,0.0,0.0,0.0,13.570985287403213,37.69911461662226,1.601830663615567,-8.017817371937646,-24.30278884462151,34.38018734660529,54.0138371028384,22.64842341858344,-16.173714326270762,6.269085561187836,77.5449052558103,74.66426934008348,81.05586415305413,36.91762375957556,131.61293085445908,94.28700202696268
32,RCI.B.TO,0.0,0.0,0.0,2.707916243078272,-2.4449877750611377,-5.251852969819298,-5.286866975421532,-4.743294979831067,20.61088292537008,12.308270767109672,18.22085642624626,11.91365689871946,-3.704693744078705,45.26750352036101,29.504461529326303,23.115974805320203,10.534285057844746,37.94466291176586,38.297014479602446
33,BMO.TO,-0.1637498720704235,0.0,0.0,12.168755381230268,6.740697447886228,0.4220062355243901,-0.500370928056482,-0.163015792154876,24.60213235715079,15.146188472173446,-5.785064060645137,-2.818399961856324,-4.967106500513172,49.29343600228523,24.460412266877277,35.01991397779918,32.0867410149295,68.54085197075582,47.58042572239699
34,WCP.TO,0.0,0.0,0.0,36.45988481988118,42.674418604651166,0.4981320049813316,-3.082614056720088,-7.590361445783142,60.04561389734257,51.5254908268047,-62.16902641377118,-38.303447768795294,-30.158971098048525,72.76044223257067,34.014955378614665,-15.933184113919642,-6.233291891872514,35.8842087656163,6.127540458099114
35,BAM.A.TO,-18.96445802082705,-20.08157926571968,-8.450704225352114,9.021180378904214,-7.568396556395385,-25.343578883398223,-8.874844066575672,-7.102298676894513,9.383722387192158,-4.131716908219656,-28.537085335421764,-20.559736526538675,-7.1945806084063575,25.627348516693257,5.353138681865591,13.670368481312453,0.0,37.231067513786535,23.17761071672185
36,H.IR.TO,-33.571428571428555,-30.82229965156795,0.0,8.511120346813215,-7.919007048679924,-35.17543859649122,0.0,0.0,9.080646341568652,8.771979591592823,-17.45270874662816,7.636225621708838,3.1425873067700305,15.933561349639064,16.493885856042777,-6.329113924050633,-5.853906846525827,-7.813751658596256,-7.681863576819884
37,IMG.TO,0.0,0.0,0.0,57.877902633685245,20.315989556757597,2.849002849002852,-7.365439093484413,-24.35897435897436,69.99790344970725,24.68335527216465,-4.850593112981734,11.194722463704364,-17.09836989613987,89.28845178958824,53.48096612153173,-73.43943437132927,26.674155052353065,134.85302737428754,78.61125555524113
38,AC.TO,0.1454219162296248,0.1454219162296248,0.1454219162296248,15.69425033734461,3.0024156160864264,-18.8686272689527,-20.725562070114705,-29.981733747571678,24.875552731144648,-2.9690000722071765,-3.366192969465505,34.919966483156124,-6.171685246074915,112.77380326481598,53.3647808361671,99.98854356088812,-15.955308298562796,112.57491491729914,103.38102785797824
39,TRP.TO,-0.5517748758506608,-3.088946780796421,-4.793233082706761,11.705078981197657,-1.8066543775308035,-12.505195735218978,-4.940318329344121,-14.716262619542816,19.9248428294764,-0.7886696865961058,-12.699290437260702,-2.506951859066703,-11.511626650943889,20.73755876877564,4.913281531676837,-12.235452709564584,0.0,26.544569535329977,22.299774212899667
40,ATH.TO,0.0,0.0,0.0,18.032786885245905,4.883876181441263,8.8340926148959,-2.991987096551576,2.362204724409451,67.53316448011105,46.77077582567463,-23.07250972781187,-42.00629298538178,-9.999999999999991,121.8813481286398,89.70284326923306,-34.68077922148707,-20.558083873993287,84.77484847097006,70.89925809348253
41,T.TO,-12.08194875631806,-15.246067625427242,-10.581109853285184,4.840145234683576,0.3666885351170111,-21.55643265524917,-16.185809454027947,-13.143402050923855,12.72367140669541,1.2149048802998692,-15.844391488594257,3.3587654257463377,0.0,26.47890127898073,8.295134562062405,4.47252482735007,0.0,16.295997057959326,12.626789286465318
42,SLF.TO,2.857142857142859,0.0,0.0,3.548670951381052,3.497203630413076,-4.4387750671197805,-11.348880847018982,-13.814906810681672,9.02221912435266,1.921208399363708,9.234803467246763,-3.2826733738912246,-4.888538923851628,21.30652235631193,5.451536835994141,24.57226340220072,18.575079399255227,64.08241353116878,34.376402802941264
43,HSE.TO,0.0,0.0,0.0,21.498957109159317,0.0,11.909224261538933,1.637863876152058,-8.225306021225368,34.37482549294184,17.272799076162162,24.757441659068103,6.206611895546482,-10.743475578799194,73.41208489541283,37.4895806033482,7.048526254680784,-9.162424080798798,68.91651502633869,20.746479842867448
44,CM.TO,1.2965249603104594,-2.880881423281855,0.0,10.61139028475712,6.199760560971439,4.886364023469858,-2.754509360447617,1.8803957917674383,21.804916474393742,12.107432788440288,1.84190342221066,-1.209821106619947,2.551393682914964,52.23634936502808,25.45631333228283,31.007368169105305,27.83940755596421,67.2614017989103,42.43366529450254
45,NMX.TO,-12.790697674418604,0.0,0.0,-12.064293960354131,-20.85139318885449,0.0,0.0,0.0,34.78290419755233,42.322123759018766,44.10569105691057,2.9662093495934982,-14.0495867768595,183.39190408992263,125.8105375118099,-19.272135788191253,-13.58708523915174,146.6660746071531,88.60118852942685
46,HBM.TO,4.199042983603628,-4.992647836449269,-0.6397688782625996,2.627655413307611,1.281746119617618,0.0,0.0,0.0,15.904968848342108,-6.344410876132929,21.47627968934376,5.672133976633223,-40.47701470147378,81.22978527509643,49.3213312566708,131.0237906805615,203.82867578357255,216.2782285308417,250.2573236256223
47,SGY.TO,-15.961498771037776,-20.011081179190327,-32.18929065402095,47.604416565789954,-2.591901474155647,-6.382219627494392,-2.020202020202022,-8.629441624365478,77.19391736586061,-0.6275011704287423,-30.15065892299896,-10.632851719831624,-17.826086956521735,85.86178781463099,-12.743973743742853,47.25602501548427,15.478658248974057,57.85425658288387,5.810619777203794
48,NA.TO,-2.3710135247954613,-4.460841858125099,0.0,6.452943411104526,5.393330142013727,-5.478163880221418,-5.238152078528495,-10.20028023361068,11.792078723262865,10.650300246145408,6.429563569571199,10.08449054671642,4.371390624266384,38.39480772134647,29.18638972992149,45.668642064360576,0.0,61.72136998904287,66.04442026520292
49,TRST.TO,-26.015145580362937,-39.05918360973169,-56.99584199584199,63.34799084799087,41.34517766497461,-79.38544282922467,-44.5881056576002,-88.28007393433562,64.54502817230953,25.98867499173348,-79.38544282922467,-44.5881056576002,-88.28007393433562,64.54502817230953,25.98867499173348,0.0,0.0,0.0,0.0
50,HND.TO,-7.420749279538913,-7.420749279538913,-10.518731988472627,42.71202389800352,20.931084719897346,-6.165686047606112,-8.90880700690549,-9.213482107453206,44.30166498416799,16.19445795390029,-37.97121346089703,-88.40792694392576,-23.1629968841558,40.66414648152674,11.097529534584638,-26.172989755262257,-33.122324089791924,87.03748149814723,64.4890368333059
51,NTR.TO,-27.70498773173876,-24.23273248485781,-16.057074509340843,8.552287866031762,-9.920166232539364,-12.15979952859398,-19.495812707740654,-33.1819193644717,26.449340341198777,4.164512440045618,1.077988750410076,2.371875367551794,-32.11393788061109,33.26409337353209,1.7134524230025274,0.0,0.0,0.0,0.0
52,ECN.TO,-7.6923076923077,-6.158357771260996,-10.670731707317078,5.563717837785248,-1.2611408199643634,-16.75438812814803,-5.247813411078709,-7.715133531157263,2.5304621944542767,-21.88356284982386,-29.16270765321085,-19.95091530007851,-33.29054989377632,13.358388033974052,7.3382235403150915,7.465020261414097,16.32950382950382,27.233019134881737,25.2543154464565
53,EFN.TO,-13.736576508220558,-24.222306701907726,-6.636084920639506,45.66744017884188,20.989808008371945,21.48021777671993,3.54251389016407,0.2570929456055453,92.68252422281282,59.26128866306407,43.49744535423418,25.577917078790374,49.042145593869726,165.69224051637605,105.97699479232377,-29.1024817448768,-28.92788863294081,25.20335127695131,19.11805364966109
54,IMO.TO,-4.391908970093491,-8.40685629858433,0.0,15.409384630430058,-3.792062635984291,-3.829655904762066,5.287570073836275,-4.002022171161552,40.2935417376765,11.090581088264308,-8.795993288638837,-12.68337396130384,-32.279015957640325,71.04174121318249,25.34858195142136,-6.473872660848539,-8.325837852327336,43.21327105149004,18.241838680653597
55,MG.TO,8.73287671232876,0.0,0.0,3.989867867956279,12.63019116677653,11.116425327816202,-6.4915623298856975,-8.650100738750837,24.800019125713565,30.74431894942922,34.68753317937078,17.415945957711013,-0.3551156361415977,51.06965509387351,32.898596284239154,-8.131789777803302,-6.161257257168981,46.4158820846249,33.755878539225264
56,NGD.TO,-23.33333333333334,0.0,0.0,10.942760942760932,-2.459016393442625,-23.33333333333334,0.0,0.0,70.98609986179623,57.72246114228347,14.559279438069575,-6.828107380464041,-3.879054175876285,97.31555375117468,42.26351313993002,23.06119082962229,11.556159171922111,101.34649395770856,46.298341081695305
57,ATD.B.TO,0.0,0.0,0.0,3.7291944174128497,-4.9712879409351824,-3.517847904811173,-7.7082255561303645,-5.518192791860658,34.47413028102504,8.451651757696059,-6.933060285748249,-14.904007232566109,-31.96651367098366,29.30766113537981,23.894886255390936,-27.40622019945787,-35.99236471584863,30.234568712847796,22.37583131612384
58,DOL.TO,-18.80976951086072,-0.3533981201006373,-2.765757836454142,39.54233304231815,4.784327678544129,-14.148116210788904,-11.621193101808773,-16.65026939125484,46.52639894694989,34.71912292728713,27.62162474212465,11.304313682931737,15.719857379501402,89.48813501302728,64.43704533961478,0.0,0.0,73.47866320075869,47.41850894895804
59,CPG.TO,0.0,0.0,0.0,43.23637787375144,0.0,-3.594080338266402,-17.90348007054777,-20.43996333638864,60.41444923039706,4.834407957214992,-39.04635171122014,-14.334990694443151,20.686564412156592,120.01187132418566,17.64705382594194,-7.023270047024814,-23.481549896644218,97.414601867749,29.97915628300117
60,BHC.TO,-27.60283861913592,-32.4388672141134,-66.94380165045652,-12.129386421257548,-25.19495064173162,-27.60283861913592,-32.4388672141134,-66.94380165045652,-12.129386421257548,-25.19495064173162,-27.60283861913592,-32.4388672141134,-66.94380165045652,-12.129386421257548,-25.19495064173162,0.0,0.0,0.0,0.0
61,TRQ.TO,0.0,0.0,0.0,49.71960396492311,39.18918918918919,0.0,-9.321711661645542,-9.43722943722944,53.97801690946451,36.65562861904048,-39.12311390206322,-39.53919503348658,-64.09079628134991,88.77525633879468,42.56605533622529,-18.150912502554544,-12.68668541768006,58.2191266138324,26.744897918850416
62,SJR.B.TO,0.1166861143523964,-7.828181453231631,-7.360715738104916,6.040655916989099,-2.840279649430874,-10.632262867276092,-7.245050350450064,-22.72633987919744,17.15383809763078,13.044824323453076,-14.106077156024904,-15.396632272426938,-26.253245350813685,29.435591433016526,4.234598982303035,14.170758406384795,25.97465886939572,14.385553752720757,12.901962422802708
63,KL.TO,1.7584028934111868,-3.1060863352198016,-22.72727272727273,19.04750545722102,-11.346837297027095,-24.826258802263258,-6.2410945734166114,-7.469142084782909,69.86381664147387,7.813758410380883,109.97600982337198,-7.081545064377684,1.716738197424894,161.04158910153004,78.6789051039284,-6.875000000000009,-10.499999999999998,112.44558933775224,71.80604542933274
64,WPM.TO,11.386811692726042,12.814411964649908,5.540448674371184,25.89988953816529,24.473147518694773,7.592111810648832,-22.28023780471249,-20.236504894625355,39.23102452219486,31.13281243583176,1.326865776896212,-37.866102859695474,-46.31547475491656,47.37820675346041,31.174245814263653,0.0,0.0,2.097634337899115,3.375682319907649
65,TCW.TO,-16.49350649350651,-16.49350649350651,0.0,39.64105366450652,42.08187645687643,-22.83713077307965,-18.671592407494387,-30.56744194711204,75.40887446598465,57.61683712018766,-10.63829787234044,-17.826086956521735,-8.33333333333334,94.54003175119772,93.98788472391747,35.5780569583617,-41.28237674398856,110.2104449904614,141.7630685676419
66,AEM.TO,0.0,-9.613924172031648,0.0,12.423807355879967,-1.2279207703421675,0.6557002416008557,-8.526170738059527,-26.63640441236436,48.63040859588502,9.357218915687662,-34.17645025015897,-30.87814510123344,-16.529378773745037,100.40344227745328,22.44448525055279,-73.66959399637304,-65.54648067610684,97.34789546548016,41.91890406008759
67,TOG.TO,0.0,0.0,0.0,28.33151702392741,0.0,4.928457869634334,-0.7874015748031469,1.305057096247962,49.60347763453368,6.601191939809522,-1.18953072599977,-2.43218076390194,-14.800271057412171,121.05015527067658,56.60338331068431,25.16229005069837,10.550458715596337,73.45125512025444,1.3740265737697364
68,IPL.TO,0.0,0.0,0.0,13.140609205399697,8.234601132029223,3.2718894009216632,1.428571428571439,-2.14709913202375,9.946449883383467,10.936629848359452,-4.069058476180679,-3.8331388853702166,-29.42599937812073,51.64294719230921,35.608729983706525,43.0280572210715,34.444115974800965,51.63315527300065,50.03506790271106
69,VII.TO,0.0,0.0,0.0,23.66953719967101,-8.267865253630216,-20.181627197418635,-11.504424778761058,-15.536231884057967,22.93857121380213,13.199069581178865,5.532610185804053,-15.6426125419134,-15.52980613593127,51.05966417444904,-7.572350944096776,0.0,0.0,52.26732972858325,-11.011902439705956
70,IVN.TO,-53.31126066765543,-54.14254055019263,-15.543071161048667,-0.8744410898074211,-32.357592468504635,-63.0855920884798,-22.309369340244963,4.024767801857582,20.800041101255324,-12.96958485351712,-37.34627024117839,-16.993287850161067,-18.080083812483068,71.839344204687,-11.37109644150632,572.1430424548246,616.0714285714284,276.3491333430072,626.8932856444281
71,MRU.TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.605787919516717,4.484388750668899,2.280465293579535,-1.8729537062785837,-9.707510181613916,30.84934888438594,12.145870475839278,20.842207050079363,5.686853521808068,48.49475267442326,33.14850796332625
72,NXE.TO,-22.640911390530498,-15.350264550264564,-13.818181818181817,-1.6593782773186485,-13.790784910295304,-54.0789127524289,-62.79241001664262,-73.82441037607568,-7.808073139791457,-38.60870273855129,-76.08393019409974,-42.0308724965778,-48.590810783665205,5.155303703216045,-5.718088055297182,-8.96133671636959,-54.54803734928728,138.6593782957776,106.83426224938206
73,MEG.TO,-27.9434607020814,-19.571211459454084,0.0,69.5964358307197,39.37455472211767,-45.4669174781431,21.00456621004566,-13.522012578616357,140.7431945706002,74.19973566337856,-100.24943362914638,-16.25398373660544,-14.15095657031141,191.55983843161167,87.74117662916169,-34.50710440642689,-22.133907320993156,149.48988602786756,76.84043484105302
74,XEG.TO,0.0,0.0,0.0,24.768857346651668,23.33848531684698,3.356282271944928,-1.220575414123806,-5.822784810126578,41.50850427409024,44.38199425754613,-11.195701729864744,-26.24687909761257,-52.27106666660559,57.16527001872854,42.96749746348274,46.86514367365431,36.08665472251528,44.1220066238137,55.97704714502732
75,ARX.TO,-14.205483828869976,-13.915334888270742,0.0,37.93195545977772,16.141575016084815,-20.692506206862493,-16.110698743118377,-9.555555555555548,53.52532887465286,19.59073317090713,-29.315318090317003,-11.341632088520058,-10.258040301790793,76.56199320900657,12.59189121207909,7.803917766279719,0.0,55.64735435076101,-10.177492134690402
76,S.TO,-0.9090909090909096,-0.9090909090909096,-0.9090909090909096,16.479588241216153,53.21934945788158,-29.21524860893914,-26.06564230972654,-9.016393442622942,11.515992595066702,18.44344674886368,26.372759280349538,-25.2939715425543,4.911965888472288,105.29808896126906,146.2241939697857,37.15508815006659,27.634803921568604,173.52872202460532,121.72622852775444
77,GIL.TO,-24.5726154846738,-24.5726154846738,-28.32188781552753,-21.304080026955894,-26.616286173183894,-12.644274053678714,-18.398664616554655,-12.658835012550608,-16.813402482319884,-20.846296107264678,-6.99493465677216,-7.255864702673224,-5.87915078933042,-8.758802636893172,-16.728185455761277,17.486181336099225,6.383770744097339,52.67478294764688,12.383641938971696
78,KEL.TO,-7.182320441988955,-10.165745856353588,-11.135611907386988,50.866313943878936,33.317702668224456,6.1118335500650165,0.1302083333333421,-10.371318822023042,76.66572862903625,58.876435024794525,-16.26709646332252,-42.77487974867841,-18.286363578009272,104.52426789215625,54.48813367326122,67.764120743498,61.77562037790711,96.24913169106853,63.36292791767017
79,TRI.TO,0.0,0.0,0.0,12.296118334121706,16.44299620990489,-8.9244512674742,-6.338160270382392,-7.512695280799909,20.761114772135045,15.705667380745084,3.180364972139766,-5.48090025604021,-2.8544776119403004,32.3093644669305,21.8397995441127,8.656619208813623,16.421033130655978,24.3777558225022,3.2612278112793893
80,SMF.TO,0.0,0.0,0.0,-1.846443654248776,-6.205948083204398,0.1228290526418955,-13.290338334432304,-18.86104851465841,16.900766805281826,14.069764394408615,-38.353619096537535,-17.95187588629984,-11.049946731555735,3.599425334726506,-1.5028283926959365,17.38377048627062,27.066115702479344,80.4705462025088,18.624656979207742
81,PONY.TO,0.0,0.0,0.0,28.27721179560483,-13.281065438223491,4.599072020613326,-1.3953488372092933,-4.9107142857143,65.50645216514616,-6.008974391686496,-52.484418417804335,-35.27083614317,-18.49529780564263,145.35473274661376,20.03654979649667,0.0,0.0,31.828465430371303,-5.263157894736841
82,GIB.A.TO,-19.008144851806964,-15.583429204062725,-11.2417625016152,3.394044456246148,-6.290558370450318,-9.230250089350156,-5.276821936358758,-4.942497261774369,15.193863224913006,9.68342131661176,7.929442768449012,0.0161687385302076,2.905514528334077,35.48182546332623,31.513858143774463,-16.051744109133267,-12.83716068925157,8.767858369562248,-0.9083521654883492
