ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,-11.22984066813311,264,-7.777675271002179,1.0
ACB.TO,0,0,0,0
BBD.B.TO,-65.27777777777779,127,-37.10408944195095,0.892225500825382
XIU.TO,-6.366851945426974,254,-8.92472193157571,1.0120222358588886
MFC.TO,-0.3659174072138018,327,-9.654083278951727,1.025253316888673
APHA.TO,0,0,0,0
CNQ.TO,-36.107020127638684,103,-2.517162471395888,1.910086136326015
HEXO.TO,0,0,0,0
SU.TO,-13.7516339869281,329,-30.244096132229874,1.7005434540272895
TD.TO,-4.278074866310157,257,-18.622467768958952,0.8976479136460419
ECA.TO,-61.50214592274678,259,-16.619591317185005,2.082999049364765
RY.TO,-5.565345080763572,287,-14.34142425806569,0.7539321986519197
BTO.TO,-40.221402214022135,167,-30.55980123440537,0.5221455159040231
K.TO,-42.4170616113744,197,0.5134278539822379,1.0368585982510092
ABX.TO,-50.91103965702036,130,-37.17301435881349,1.0119623534269362
TECK.B.TO,-41.37704918032787,103,-14.13901311867669,0.04966809810537305
YRI.TO,-70.6508875739645,54,-14.405010438413369,1.0498393760439189
TGOD.TO,0,0,0,0
G.TO,-34.97644073939833,55,-11.757902852737088,0.9409129082304003
BNS.TO,-14.079785450888366,295,-36.64990793547879,0.9239491170376302
LUN.TO,-25.80645161290323,263,-86.68847110916742,1.8940650860318824
CNR.TO,-5.693271588123136,288,-6.7535667798776196,1.0568787093339842
BB.TO,-14.886164623467597,275,-34.43665554955342,0.8849461364727599
CVE.TO,-42.609548724656634,248,-6.692931043675532,2.0252490273688895
FM.TO,-70.42490534286915,292,39.532684019873145,2.055251171090094
HOD.TO,213.2075471698113,289,127.86804008696349,-2.5837666211525203
BCE.TO,15.312916111850866,315,-4.295316465428192,0.49962783619340023
CRON.TO,0,0,0,0
ENB.TO,1.362397820163491,241,11.351965387272806,1.1054272227563495
FIRE.TO,0,0,0,0
CCO.TO,-12.591815320041967,343,-44.67033592284112,1.5337335473928457
PD.TO,-51.21568627450981,135,4.078947368421059,2.2651487683976366
RCI.B.TO,6.380725443473646,279,-14.716147848599977,0.4139958415842783
BMO.TO,-12.432966412644655,268,-11.541073365493496,0.7969128884455148
WCP.TO,-38.12709030100334,264,30.905522199985178,2.289105975771172
