,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9
33,BMO.TO,-0.0003037667071689,-0.0003037667071689,-0.0003037667071689,-0.0003037667071689,-0.0003037667071689,0.0306921390541809,0.0306921390541809,0.0306921390541809,0.0306921390541809,0.0306921390541809,0.0797244094488189,0.0797244094488189,0.0797244094488189,0.0797244094488189,0.0797244094488189,0.4969696969696969,0.4969696969696969,0.4969696969696969,0.4969696969696969
34,WCP.TO,-0.4576659038901601,-0.4576659038901601,-0.4576659038901601,-0.4576659038901601,-0.4576659038901601,-0.3899613899613899,-0.3899613899613899,-0.3899613899613899,-0.3899613899613899,-0.3899613899613899,-0.537109375,-0.537109375,-0.537109375,-0.537109375,-0.537109375,0.5725047080979285,0.5725047080979285,0.5725047080979285,0.5725047080979285
35,BAM.A.TO,0.1001694596121257,0.1001694596121257,0.1001694596121257,0.1001694596121257,0.1001694596121257,0.158406026962728,0.158406026962728,0.158406026962728,0.158406026962728,0.158406026962728,0.2490380504489097,0.2490380504489097,0.2490380504489097,0.2490380504489097,0.2490380504489097,0.323664949850908,0.323664949850908,0.323664949850908,0.323664949850908
36,H.IR.TO,0.209090909090909,0.209090909090909,0.209090909090909,0.209090909090909,0.209090909090909,0.0423197492163009,0.0423197492163009,0.0423197492163009,0.0423197492163009,0.0423197492163009,-0.1085790884718498,-0.1085790884718498,-0.1085790884718498,-0.1085790884718498,-0.1085790884718498,-0.1608579088471849,-0.1608579088471849,-0.1608579088471849,-0.1608579088471849
37,IMG.TO,-0.4022698612862547,-0.4022698612862547,-0.4022698612862547,-0.4022698612862547,-0.4022698612862547,-0.3090379008746355,-0.3090379008746355,-0.3090379008746355,-0.3090379008746355,-0.3090379008746355,-0.0867052023121387,-0.0867052023121387,-0.0867052023121387,-0.0867052023121387,-0.0867052023121387,1.3541666666666667,1.3541666666666667,1.3541666666666667,1.3541666666666667
38,AC.TO,0.5780952380952381,0.5780952380952381,0.5780952380952381,0.5780952380952381,0.5780952380952381,0.2287727104189841,0.2287727104189841,0.2287727104189841,0.2287727104189841,0.2287727104189841,1.4602821083890127,1.4602821083890127,1.4602821083890127,1.4602821083890127,1.4602821083890127,2.1397849462365586,2.1397849462365586,2.1397849462365586,2.1397849462365586
39,TRP.TO,0.0725114155251141,0.0725114155251141,0.0725114155251141,0.0725114155251141,0.0725114155251141,0.0616525040679804,0.0616525040679804,0.0616525040679804,0.0616525040679804,0.0616525040679804,0.0653120464441219,0.0653120464441219,0.0653120464441219,0.0653120464441219,0.0653120464441219,0.2379928315412186,0.2379928315412186,0.2379928315412186,0.2379928315412186
40,ATH.TO,-0.4836956521739131,-0.4836956521739131,-0.4836956521739131,-0.4836956521739131,-0.4836956521739131,-0.1441441441441442,-0.1441441441441442,-0.1441441441441442,-0.1441441441441442,-0.1441441441441442,-0.4378698224852071,-0.4378698224852071,-0.4378698224852071,-0.4378698224852071,-0.4378698224852071,-0.1157024793388429,-0.1157024793388429,-0.1157024793388429,-0.1157024793388429
41,T.TO,0.0406682787425808,0.0406682787425808,0.0406682787425808,0.0406682787425808,0.0406682787425808,0.0590604026845637,0.0590604026845637,0.0590604026845637,0.0590604026845637,0.0590604026845637,0.1921430370183833,0.1921430370183833,0.1921430370183833,0.1921430370183833,0.1921430370183833,0.2471363115693011,0.2471363115693011,0.2471363115693011,0.2471363115693011
42,SLF.TO,-0.0351388079984468,-0.0351388079984468,-0.0351388079984468,-0.0351388079984468,-0.0351388079984468,-0.0482573726541554,-0.0482573726541554,-0.0482573726541554,-0.0482573726541554,-0.0482573726541554,0.0980998674326116,0.0980998674326116,0.0980998674326116,0.0980998674326116,0.0980998674326116,0.4673529411764706,0.4673529411764706,0.4673529411764706,0.4673529411764706
43,HSE.TO,-0.1949367088607594,-0.1949367088607594,-0.1949367088607594,-0.1949367088607594,-0.1949367088607594,-0.0586145648312611,-0.0586145648312611,-0.0586145648312611,-0.0586145648312611,-0.0586145648312611,0.0258064516129032,0.0258064516129032,0.0258064516129032,0.0258064516129032,0.0258064516129032,0.4128440366972478,0.4128440366972478,0.4128440366972478,0.4128440366972478
44,CM.TO,0.0182725733131294,0.0182725733131294,0.0182725733131294,0.0182725733131294,0.0182725733131294,0.0075851120127006,0.0075851120127006,0.0075851120127006,0.0075851120127006,0.0075851120127006,0.0618087182823681,0.0618087182823681,0.0618087182823681,0.0618087182823681,0.0618087182823681,0.5025125628140704,0.5025125628140704,0.5025125628140704,0.5025125628140704
45,NMX.TO,-0.5930232558139535,-0.5930232558139535,-0.5930232558139535,-0.5930232558139535,-0.5930232558139535,-0.7682119205298014,-0.7682119205298014,-0.7682119205298014,-0.7682119205298014,-0.7682119205298014,-0.7286821705426357,-0.7286821705426357,-0.7286821705426357,-0.7286821705426357,-0.7286821705426357,0.3500000000000001,0.3500000000000001,0.3500000000000001,0.3500000000000001
46,HBM.TO,0.2782485875706215,0.2782485875706215,0.2782485875706215,0.2782485875706215,0.2782485875706215,-0.1565703634669151,-0.1565703634669151,-0.1565703634669151,-0.1565703634669151,-0.1565703634669151,-0.1187925998052579,-0.1187925998052579,-0.1187925998052579,-0.1187925998052579,-0.1187925998052579,3.201581027667985,3.201581027667985,3.201581027667985,3.201581027667985
47,SGY.TO,-0.4043478260869564,-0.4043478260869564,-0.4043478260869564,-0.4043478260869564,-0.4043478260869564,-0.2789473684210525,-0.2789473684210525,-0.2789473684210525,-0.2789473684210525,-0.2789473684210525,-0.4385245901639343,-0.4385245901639343,-0.4385245901639343,-0.4385245901639343,-0.4385245901639343,0.0233918128654971,0.0233918128654971,0.0233918128654971,0.0233918128654971
48,NA.TO,0.0147559591373438,0.0147559591373438,0.0147559591373438,0.0147559591373438,0.0147559591373438,0.0170648464163822,0.0170648464163822,0.0170648464163822,0.0170648464163822,0.0170648464163822,0.1906392694063926,0.1906392694063926,0.1906392694063926,0.1906392694063926,0.1906392694063926,0.8265682656826566,0.8265682656826566,0.8265682656826566,0.8265682656826566
49,TRST.TO,0.5982256020278834,0.5982256020278834,0.5982256020278834,0.5982256020278834,0.5982256020278834,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.3766375545851527,0.0,0.0,0.0,0.0
50,HND.TO,-0.5367965367965368,-0.5367965367965368,-0.5367965367965368,-0.5367965367965368,-0.5367965367965368,-0.5714285714285714,-0.5714285714285714,-0.5714285714285714,-0.5714285714285714,-0.5714285714285714,-0.5620736698499318,-0.5620736698499318,-0.5620736698499318,-0.5620736698499318,-0.5620736698499318,-0.3006313744536182,-0.3006313744536182,-0.3006313744536182,-0.3006313744536182
51,NTR.TO,0.0282624369142034,0.0282624369142034,0.0282624369142034,0.0282624369142034,0.0282624369142034,0.15669099756691,0.15669099756691,0.15669099756691,0.15669099756691,0.15669099756691,0.0644872369010301,0.0644872369010301,0.0644872369010301,0.0644872369010301,0.0644872369010301,-0.1497238393790117,-0.1497238393790117,-0.1497238393790117,-0.1497238393790117
52,ECN.TO,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.1845238095238095,0.1845238095238095,0.1845238095238095,0.1845238095238095,0.1845238095238095,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.1603498542274052,0.0934579439252335,0.0934579439252335,0.0934579439252335,0.0934579439252335
53,EFN.TO,0.2264462809917355,0.2264462809917355,0.2264462809917355,0.2264462809917355,0.2264462809917355,0.592274678111588,0.592274678111588,0.592274678111588,0.592274678111588,0.592274678111588,-0.4318529862174579,-0.4318529862174579,-0.4318529862174579,-0.4318529862174579,-0.4318529862174579,-0.5384615384615384,-0.5384615384615384,-0.5384615384615384,-0.5384615384615384
54,IMO.TO,-0.1627906976744186,-0.1627906976744186,-0.1627906976744186,-0.1627906976744186,-0.1627906976744186,0.0443864229765013,0.0443864229765013,0.0443864229765013,0.0443864229765013,0.0443864229765013,-0.1082486995293534,-0.1082486995293534,-0.1082486995293534,-0.1082486995293534,-0.1082486995293534,-0.1035007610350075,-0.1035007610350075,-0.1035007610350075,-0.1035007610350075
55,MG.TO,-0.0536753040719196,-0.0536753040719196,-0.0536753040719196,-0.0536753040719196,-0.0536753040719196,0.0084530853761622,0.0084530853761622,0.0084530853761622,0.0084530853761622,0.0084530853761622,0.3126719237117182,0.3126719237117182,0.3126719237117182,0.3126719237117182,0.3126719237117182,0.643785241480755,0.643785241480755,0.643785241480755,0.643785241480755
56,NGD.TO,-0.5901060070671379,-0.5901060070671379,-0.5901060070671379,-0.5901060070671379,-0.5901060070671379,-0.6547619047619049,-0.6547619047619049,-0.6547619047619049,-0.6547619047619049,-0.6547619047619049,-0.6955380577427822,-0.6955380577427822,-0.6955380577427822,-0.6955380577427822,-0.6955380577427822,-0.0718085106382977,-0.0718085106382977,-0.0718085106382977,-0.0718085106382977
57,ATD.B.TO,0.3302485937216476,0.3302485937216476,0.3302485937216476,0.3302485937216476,0.3302485937216476,0.1879760168530222,0.1879760168530222,0.1879760168530222,0.1879760168530222,0.1879760168530222,0.2352148272957034,0.2352148272957034,0.2352148272957034,0.2352148272957034,0.2352148272957034,0.1349569675883537,0.1349569675883537,0.1349569675883537,0.1349569675883537
58,DOL.TO,-0.2600933252180969,-0.2600933252180969,-0.2600933252180969,-0.2600933252180969,-0.2600933252180969,-0.278393351800554,-0.278393351800554,-0.278393351800554,-0.278393351800554,-0.278393351800554,0.0666861655454811,0.0666861655454811,0.0666861655454811,0.0666861655454811,0.0666861655454811,1.2066528066528066,1.2066528066528066,1.2066528066528066,1.2066528066528066
59,CPG.TO,-0.572972972972973,-0.572972972972973,-0.572972972972973,-0.572972972972973,-0.572972972972973,-0.5788912579957356,-0.5788912579957356,-0.5788912579957356,-0.5788912579957356,-0.5788912579957356,-0.71521268925739,-0.71521268925739,-0.71521268925739,-0.71521268925739,-0.71521268925739,-0.2678571428571429,-0.2678571428571429,-0.2678571428571429,-0.2678571428571429
60,BHC.TO,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0331125827814569,0.0,0.0,0.0,0.0
61,TRQ.TO,-0.2459459459459459,-0.2459459459459459,-0.2459459459459459,-0.2459459459459459,-0.2459459459459459,-0.2314049586776859,-0.2314049586776859,-0.2314049586776859,-0.2314049586776859,-0.2314049586776859,-0.3357142857142857,-0.3357142857142857,-0.3357142857142857,-0.3357142857142857,-0.3357142857142857,0.3568773234200743,0.3568773234200743,0.3568773234200743,0.3568773234200743
62,SJR.B.TO,0.0490347490347491,0.0490347490347491,0.0490347490347491,0.0490347490347491,0.0490347490347491,0.1339732888146911,0.1339732888146911,0.1339732888146911,0.1339732888146911,0.1339732888146911,0.068003144654088,0.068003144654088,0.068003144654088,0.068003144654088,0.068003144654088,0.2148514851485148,0.2148514851485148,0.2148514851485148,0.2148514851485148
63,KL.TO,0.5888272033310201,0.5888272033310201,0.5888272033310201,0.5888272033310201,0.5888272033310201,1.2634700939199208,1.2634700939199208,1.2634700939199208,1.2634700939199208,1.2634700939199208,3.9880174291939,3.9880174291939,3.9880174291939,3.9880174291939,3.9880174291939,1.0789149198520347,1.0789149198520347,1.0789149198520347,1.0789149198520347
64,WPM.TO,0.0044308111792774,0.0044308111792774,0.0044308111792774,0.0044308111792774,0.0044308111792774,0.2077868852459016,0.2077868852459016,0.2077868852459016,0.2077868852459016,0.2077868852459016,0.0398729710656315,0.0398729710656315,0.0398729710656315,0.0398729710656315,0.0398729710656315,-0.1122088920254057,-0.1122088920254057,-0.1122088920254057,-0.1122088920254057
65,TCW.TO,-0.5034013605442177,-0.5034013605442177,-0.5034013605442177,-0.5034013605442177,-0.5034013605442177,-0.5507692307692308,-0.5507692307692308,-0.5507692307692308,-0.5507692307692308,-0.5507692307692308,-0.7137254901960784,-0.7137254901960784,-0.7137254901960784,-0.7137254901960784,-0.7137254901960784,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888
66,AEM.TO,-0.0808988764044943,-0.0808988764044943,-0.0808988764044943,-0.0808988764044943,-0.0808988764044943,0.1298342541436463,0.1298342541436463,0.1298342541436463,0.1298342541436463,0.1298342541436463,0.0537357379462641,0.0537357379462641,0.0537357379462641,0.0537357379462641,0.0537357379462641,0.2034986713906112,0.2034986713906112,0.2034986713906112,0.2034986713906112
67,TOG.TO,-0.3894039735099337,-0.3894039735099337,-0.3894039735099337,-0.3894039735099337,-0.3894039735099337,-0.2516233766233766,-0.2516233766233766,-0.2516233766233766,-0.2516233766233766,-0.2516233766233766,-0.2983257229832572,-0.2983257229832572,-0.2983257229832572,-0.2983257229832572,-0.2983257229832572,0.4871194379391101,0.4871194379391101,0.4871194379391101,0.4871194379391101
68,IPL.TO,-0.1113913408995375,-0.1113913408995375,-0.1113913408995375,-0.1113913408995375,-0.1113913408995375,0.0018957345971563,0.0018957345971563,0.0018957345971563,0.0018957345971563,0.0018957345971563,-0.1374949000407997,-0.1374949000407997,-0.1374949000407997,-0.1374949000407997,-0.1374949000407997,0.2474596533173939,0.2474596533173939,0.2474596533173939,0.2474596533173939
69,VII.TO,-0.2469135802469136,-0.2469135802469136,-0.2469135802469136,-0.2469135802469136,-0.2469135802469136,-0.3590852904820766,-0.3590852904820766,-0.3590852904820766,-0.3590852904820766,-0.3590852904820766,-0.5777687296416938,-0.5777687296416938,-0.5777687296416938,-0.5777687296416938,-0.5777687296416938,0.1200545702592088,0.1200545702592088,0.1200545702592088,0.1200545702592088
70,IVN.TO,0.2804428044280443,0.2804428044280443,0.2804428044280443,0.2804428044280443,0.2804428044280443,0.0579268292682928,0.0579268292682928,0.0579268292682928,0.0579268292682928,0.0579268292682928,-0.141089108910891,-0.141089108910891,-0.141089108910891,-0.141089108910891,-0.141089108910891,4.258620689655173,4.258620689655173,4.258620689655173,4.258620689655173
71,MRU.TO,1.4219596258000986,1.4219596258000986,1.4219596258000986,1.4219596258000986,1.4219596258000986,1.5579823192927715,1.5579823192927715,1.5579823192927715,1.5579823192927715,1.5579823192927715,1.5342606903657907,1.5342606903657907,1.5342606903657907,1.5342606903657907,1.5342606903657907,0.2336569579288025,0.2336569579288025,0.2336569579288025,0.2336569579288025
72,NXE.TO,-0.1153846153846154,-0.1153846153846154,-0.1153846153846154,-0.1153846153846154,-0.1153846153846154,-0.1481481481481482,-0.1481481481481482,-0.1481481481481482,-0.1481481481481482,-0.1481481481481482,-0.4292803970223325,-0.4292803970223325,-0.4292803970223325,-0.4292803970223325,-0.4292803970223325,0.0597609561752989,0.0597609561752989,0.0597609561752989,0.0597609561752989
