ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,-1.2221911405426211,192,-1.846177898002287,1.0
ACB.TO,322.34432234432234,0,0.0,0.9659933795781961
BBD.B.TO,22.30769230769231,232,-17.752729002679995,1.4145426048804068
XIU.TO,1.8450184501844953,186,-3.497178362137192,0.9956046114598713
MFC.TO,5.502183406113544,231,-15.312319883128694,1.2287946186571503
APHA.TO,166.24,73,-5.414551607445013,-0.796760231336136
CNQ.TO,8.186150827025516,262,6.239575955584993,1.8789484112991222
HEXO.TO,0,0,0,0
SU.TO,8.89763779527559,55,-6.256684491978619,1.5684430174857416
TD.TO,9.56383822363204,168,-8.14108246554655,0.8271635726569858
ECA.TO,-8.85993485342019,199,-21.819491087887076,2.8220390614103277
RY.TO,10.094850948509482,165,-5.231268310658341,0.880262164212332
BTO.TO,-21.60356347438753,159,-23.967836161033905,0.8676761512215295
K.TO,-9.272727272727268,259,-29.66425922288603,0.7474509269673548
ABX.TO,-33.99523431294678,343,-6.861299755453794,0.8768818827222428
TECK.B.TO,18.52098600932711,291,-63.276554837825984,2.297801019418983
YRI.TO,-15.565031982942438,247,-42.11815143825672,0.8921085052963273
TGOD.TO,0,0,0,0
G.TO,-26.11464968152867,122,-33.046720338587946,0.7588905088884093
BNS.TO,2.188483107646005,325,-1.8728785866469648,0.9893542933230395
LUN.TO,4.494382022471903,344,-37.45548985807401,1.9669087899017703
CNR.TO,7.587614834977881,179,-19.431835695961325,0.9686358346852066
BB.TO,57.44234800838576,216,-1.5703349298699472,1.5098385465431376
CVE.TO,-38.257798705120656,318,32.42696532518286,2.893270221597679
FM.TO,12.108174554394585,147,12.69736842105263,2.70448977405879
HOD.TO,-34.25357873210634,137,-8.2891566892412,-2.2308325252884678
BCE.TO,0.7434235608082359,207,1.4667443295390323,0.41265350939525847
CRON.TO,0,0,0,0
ENB.TO,-18.441141020490157,341,-23.603833494175767,1.2612742499275857
FIRE.TO,0,0,0,0
CCO.TO,-16.835260115606935,341,-18.698973931670686,1.5494605874230625
PD.TO,-37.7253814147018,316,-2.792906817310925,2.8895514477943594
RCI.B.TO,5.811320754716978,155,-4.66589172228403,0.5443111763474815
BMO.TO,2.088318468566458,184,-6.203996604969145,0.809248938153055
WCP.TO,-13.2016632016632,296,-26.929272135397213,1.9995841205394753
BAM.A.TO,7.389487574224763,189,4.0494303967057,1.064755110436788
H.IR.TO,-16.08579088471849,108,-4.344099470029009,nan
IMG.TO,0.5934718100890213,260,-9.980288064023119,1.2647706495129727
AC.TO,75.50713749060856,301,0.5575912668823735,1.3486265822160568
TRP.TO,-8.007812499999996,301,-11.58362394418014,0.9304434227327663
ATH.TO,-35.928143712574844,329,0.5020153448145059,2.801260893438399
T.TO,7.717041800643081,286,4.666802208835053,0.4808305863899084
SLF.TO,6.420648464163818,134,2.209456473707468,0.8791938063277392
HSE.TO,9.715025906735764,278,-7.675502631264148,1.7798757365930058
CM.TO,6.65188470066518,166,-3.7278704650462138,0.8355387835301142
NMX.TO,12.50000000000001,341,62.251498427393045,1.1575823095703441
HBM.TO,-1.299907149489311,321,-2.156783002070263,2.7661548015254565
SGY.TO,-29.435483870967744,309,-57.05258727025782,2.856920861198136
NA.TO,13.164412269003611,88,2.9152282316839337,0.8512283724520031
TRST.TO,0,0,0,0
HND.TO,34.328358208955216,294,-46.43231400785686,-0.491057454615164
NTR.TO,-14.97238393790117,0,0.0,-0.39720769704678466
ECN.TO,18.181818181818166,106,-9.481915933528832,1.1526166666955477
EFN.TO,-55.14950166112956,295,25.18657973524333,0.9444486477494906
IMO.TO,-13.509544787077818,339,-9.647523794030388,1.3346009834836996
MG.TO,25.23347030257751,161,-18.922652595896686,1.262623142780403
NGD.TO,-11.868686868686861,258,-53.33232556306675,1.314870817737806
ATD.B.TO,3.6975071105905863,225,-11.182139358393616,0.7714700554537437
DOL.TO,60.76946379884885,160,3.3591717422589142,0.423357316596526
CPG.TO,-32.43445692883895,295,3.3128577370530277,3.0283520413562366
BHC.TO,0,0,0,0
TRQ.TO,-22.505307855626327,192,-36.20792605230391,1.9407667767037753
SJR.B.TO,-4.476449980537183,325,-29.26998404234161,0.47931950468173284
KL.TO,54.6788990825688,41,-25.50922437732763,0.9858030779877158
WPM.TO,-11.220889202540578,142,-8.397027754778902,-0.01002064474199861
TCW.TO,-32.28346456692914,277,-6.287700688887286,3.159453650641653
AEM.TO,-17.060888142835342,261,-20.248969327083504,0.9075510024843035
TOG.TO,-3.787878787878788,189,-13.981022191620681,2.9513608830522258
IPL.TO,-15.334685598377273,333,-0.8773654011391585,1.2459372305770668
VII.TO,-33.95012067578438,314,-55.06112163928536,2.2047846997618574
IVN.TO,-30.8390022675737,275,-66.40291340611509,2.5818653098881916
MRU.TO,-2.00514138817481,355,-3.38631619863436,-0.030721205593955
NXE.TO,-27.717391304347828,317,-38.64566953055849,1.4758388163634473
MEG.TO,-15.934959349593502,299,-7.925102872491815,3.1497598640695177
XEG.TO,-8.993399339933992,289,-5.405749506545678,1.929952318374381
ARX.TO,-32.1763085399449,254,-11.174775786341769,2.1848246800335094
S.TO,-0.8064516129032264,334,69.51690821256038,1.8033127831434335
GIL.TO,26.79441377070477,126,-11.269210604822472,0.6428969740974012
KEL.TO,20.32258064516129,198,-35.13953121960297,2.2059312063042453
TRI.TO,-8.901584961297454,240,-4.494586620134619,0.3718117511316834
SMF.TO,-29.6969696969697,130,-24.303325706162795,0.8891817320720643
PONY.TO,-64.97373029772329,0,0,-0.8412683767825135
GIB.A.TO,11.852557991738175,334,-0.04436012506540332,0.6035941134986829
TV.TO,25.396825396825403,287,3.253968253968238,2.1238164594627476
PCY.TO,-31.999999999999996,305,38.888888888888886,-0.21321191064164657
DGC.TO,-37.63763763763763,285,-44.2628533575586,1.2331358299829591
OGC.TO,-29.561200923787535,346,-20.874136769860428,0.9421176482966757
POW.TO,3.3489377025567144,268,0.47587568405676706,0.8043317570028172
CAE.TO,19.81132075471698,65,-2.0663142719846217,1.0007990720803763
CS.TO,-10.759493670886085,326,29.323614250084802,2.8483074543221134
GTE.TO,4.307692307692312,182,4.7781697857146135,2.3127777433511083
TA.TO,-16.666666666666664,322,-22.013196861397464,0.6339079780957485
AR.TO,-15.714285714285714,195,-4.919034449054721,1.7157522487265562
TSGI.TO,38.67717915024092,47,-25.75872089363389,0.26193194932878056
TVE.TO,-13.114754098360654,304,-15.052095949234785,2.3099364804742644
TOU.TO,-33.879781420765035,264,-20.450485269481753,1.539689085335201
CLS.TO,-27.843803056027173,250,-20.073980699349036,0.7240788755104851
DML.TO,-39.795918367346935,350,3.3085649001263633,1.9291677532008251
CR.TO,-60.370370370370374,258,4.07508095137426,3.0687345747808337
XGD.TO,-20.389700765483646,265,-6.444684652682184,0.7968098314872707
FCU.TO,-19.047619047619037,284,-18.622472416134386,1.6251804804382086
AGI.TO,-39.860748476936465,169,-40.382698010416554,0.9028019053443904
PSK.TO,2.7191413237924924,276,-32.01323467504926,1.2865070032257555
PGF.TO,-50.0,64,-29.530201342281874,3.9647867734733118
CP.TO,15.631486508063233,97,-6.190356794778376,1.0300811818908024
CG.TO,-14.30575035063113,227,-16.73518557848872,0.39905849484045613
FNV.TO,1.066880807617291,252,-11.029638236415412,0.5467978071096768
FF.TO,-32.0,146,-10.859136188729433,-0.5109087036689822
OTEX.TO,4.290822407628122,253,-16.66344288572731,0.7518712917588254
BIR.TO,-54.46808510638298,218,-32.93794749618453,2.2481753781247433
BTE.TO,-28.86178861788618,309,-41.13426470406389,3.6856839661266623
GWO.TO,-2.014431749849653,276,-7.474625491550699,0.45383121972695806
REI.UN.TO,-6.260575296108292,326,-8.208948850441132,0.3719624652466171
ELD.TO,-70.40127135478745,293,-29.298525614378907,1.746371302172354
THO.TO,-58.333333333333336,285,41.78579382200006,1.4016267951050159
PWF.TO,-0.67502410800386,245,3.7854352629068604,0.6718819857688192
FTS.TO,0.9783728115344886,160,-6.462458119888184,0.39212075212278197
AKG.TO,-76.92307692307693,0,0.0,1.2520912765504926
SHC.TO,-0.08944543828264567,188,-5.75247986149695,0.5240410019391152
MGA.TO,-24.0,324,-21.052631578947373,1.4020950156710077
SAP.TO,-8.990825688073398,341,-0.6784373033853637,0.631056768758511
ERF.TO,22.31329690346083,289,-61.71428871433608,2.67594572859509
OBE.TO,-28.313253012048197,109,9.84848484848484,-0.5858119181248092
HMMJ.TO,91.69329073482427,136,-15.125327546309368,0.7967516165191573
CJ.TO,-41.98581560283688,331,17.556919010432036,2.5826813709146714
AIM.TO,-70.68527918781726,201,-42.611829416510744,2.1777917791617507
PEY.TO,-59.04995904995906,211,16.796524613988744,1.9151052255305119
QSR.TO,10.486656200941903,142,-6.774636210367569,0.8026360181451063
FTT.TO,36.80755026672139,155,-18.788957067211264,1.0363037806824036
SVM.TO,-35.490605427974955,326,-15.186158969671986,1.2965698927635436
SNC.TO,-5.248567732396962,330,-28.148715599061653,0.8951952951984412
H.TO,-10.203160270880353,280,-12.201754174068567,0.2564878664529972
HOU.TO,14.764267990074433,188,2.0722508948070226,2.245768332520691
FVI.TO,-34.602076124567475,183,-8.299883326375728,1.190705598518237
QBR.B.TO,21.6961498439126,303,15.983765430723121,0.4542696829156793
ASR.TO,-29.530201342281874,329,-11.791844190731892,0.9714111010649729
OSK.TO,-13.054830287206265,231,-8.539722884563155,1.453097023598922
HXU.TO,0.030349013657050106,192,-9.509979607282439,1.9947493458351715
AAV.TO,-50.60240963855422,165,-35.97399578747027,1.3556342499514336
PVG.TO,-47.19596723377441,287,-26.446031800980123,1.0516773723547148
L.TO,-3.533515316954805,342,7.476027520381705,0.45864361992332553
BNP.TO,-66.97459584295613,246,2.8960816286493376,3.124214694153194
IN.TO,0,0,0,0
WJA.TO,14.818498259572355,239,-9.890351069461271,0.7954757965451037
CNL.TO,-26.719056974459722,321,-35.15849989781673,0.7393245267883559
NSU.TO,-34.58646616541354,343,-53.73307762535468,2.2074359239669197
MX.TO,19.767632138766157,162,-21.064023905262328,2.063038195341376
PRU.TO,28.12499999999999,249,-33.11827956989248,0.6784758210869992
ESI.TO,-11.344537815126046,328,-16.941709056899036,2.1157263336829883
UEX.TO,-19.35483870967742,308,40.968614718614745,1.9463914089840555
OR.TO,-14.60526315789473,172,-26.856567744136335,0.39693593174353226
PPL.TO,4.7670934350313265,211,-1.0224857535926362,1.1864413186581628
PG.TO,0.30030030030029387,288,-29.8296361806486,0.6841122620300267
KEY.TO,-7.825322391559197,358,-5.07351987674646,1.1221029475790025
HXD.TO,-5.200594353640424,185,-9.166543943378294,-2.029823899823589
CIX.TO,9.872611464968156,184,-12.857967519788453,0.6709211718946445
HGU.TO,-48.31730769230769,263,-26.34697957753063,1.6264022873255064
CEU.TO,-26.343381389252947,308,-22.202355381152255,2.6787564751752186
VET.TO,-9.36956521739131,329,0.6117211668196525,1.7480575640310174
HR.UN.TO,-6.650246305418726,341,-11.623489274833972,0.3270776160810554
SSL.TO,-7.938931297709917,159,-7.298892269284433,1.045919148585037
JE.TO,-30.421686746987948,241,-28.792314583196546,0.9509516765602088
CHR.TO,34.713375796178354,133,2.016746777992686,0.7509637585544137
SES.TO,-17.575757575757578,294,-22.82346295119286,2.3798818641907453
DRG.UN.TO,32.78688524590165,181,-3.154893639722583,0.25458683662809445
MAXR.TO,2.545559733873308,0,0.0,0.13746970316893584
LUC.TO,-19.434628975265024,343,-4.985446401517139,1.164736063231899
FR.TO,-49.751948972360026,273,-43.32794520209054,1.3265170104343653
HNU.TO,-57.57906215921482,295,10.595512419032652,0.52670947853127
ROXG.TO,-18.796992481203006,279,-5.658433186399254,0.5068486164839006
BSX.TO,-69.36936936936937,51,-23.363903855707154,0.4455350243517154
TWM.TO,-7.482993197278903,59,-15.853625703441207,0.08515661657356889
GEI.TO,-0.06297229219144561,224,-18.01136053716769,1.2246974094386935
ECS.TO,70.23809523809523,293,-13.030934027935519,2.214607520040074
CFW.TO,51.96304849884527,154,10.215053763440869,3.1498592665313554
TDG.TO,-41.25412541254125,98,-36.083488527355144,-0.4456770116783536
PXT.TO,16.394472361809054,190,-14.072242043176098,2.1310435338271114
PLI.TO,-28.571428571428566,279,-8.54849116537624,1.6333847264220942
NVA.TO,37.45928338762215,303,-17.692974877062404,2.554194211894175
CFP.TO,83.59621451104103,21,-9.814216478190628,1.1474289130290314
IFP.TO,44.02476780185761,280,-46.467971049636574,1.3196715676577788
GOOS.TO,115.42034370645611,73,-3.9159109645506978,0.04988185855134552
TKO.TO,12.43243243243243,335,-19.76754083090468,2.905890861267399
CGG.TO,-36.474164133738604,126,-24.906722079295424,0.5220065737932204
WCN.TO,22.546034507756993,193,-0.8054452349488175,0.44939297055572236
CMMC.TO,3.361344537815129,306,43.422374964201104,2.105863678231384
HBC.TO,-5.209302325581399,315,-100.82508855304906,0.8825487702750144
AQN.TO,14.5658263305322,335,2.0137241192988644,0.35732681758916596
NG.TO,-40.74074074074075,343,19.345864836815593,0.9955869147576014
TFII.TO,-8.853057499239418,342,16.428184808861854,0.9097728333702209
NEXT.TO,36.36363636363636,122,-76.78571428571429,-0.3915348462132777
U.TO,-14.444444444444443,336,7.826233157858122,0.44454986390724643
GUY.TO,-41.370558375634516,249,-0.49179816946719956,1.1126329768057834
SRU.UN.TO,-5.866302864938604,295,-19.53997149964937,0.420132269020584
PNE.TO,-63.95348837209303,133,-15.66176470588234,1.6776075808999675
NWH.DB.G.TO,0,0,0,0
CSH.UN.TO,-1.0295126973232693,237,-8.663246645166707,0.47750229904937097
CNE.TO,15.733333333333329,235,-8.341749989215417,1.3109510812075549
DIV.TO,40.182648401826484,68,-6.926406926406932,0.5318012050860957
SSRM.TO,-13.477537437603987,169,13.044292536754387,-0.23417961805600312
SPB.TO,0.44843049327353307,260,15.829452351268639,1.0891612885084
