ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,3.553529278623856,674,-16.92287899765612,1.0
ACB.TO,234.7985347985348,0,0.0,0.2206762120124522
BBD.B.TO,18.220338983050855,700,-33.39122472173837,1.517989609506441
XIU.TO,10.225702441271297,256,-10.403782969105839,1.0180018891770595
MFC.TO,-0.6236080178173744,595,-22.714743189899306,1.2317858241626427
APHA.TO,112.96000000000002,131,-71.0820895522388,0.18731751053379814
CNQ.TO,3.073484213467453,0,0.0,1.846343504006643
HEXO.TO,43.78478664192951,0,0.0,1.2268162362874548
SU.TO,15.773195876288673,90,-12.255772646536427,1.6206558978739456
TD.TO,18.815276695245505,265,-21.526850489328204,0.8218769149565401
ECA.TO,-37.57742601514108,637,-132.3395143200102,2.5796857176569965
RY.TO,13.33407597192826,268,-12.153831848687819,0.8789949618591301
BTO.TO,9.273182957393486,0,0.0,0.43564865119730356
K.TO,1.705756929637509,383,-19.1637630662021,0.4418211054773325
ABX.TO,-29.273327828241126,60,-15.588003157063929,0.5206151284504705
TECK.B.TO,22.488226059654632,540,-8.225695224901644,2.1979014815911584
YRI.TO,0.0,618,-85.13057291749746,0.3601202125568699
TGOD.TO,-5.141388174807203,272,-141.53617663224617,1.238778900964416
G.TO,-29.468599033816425,0,0.0,0.5359181827090613
BNS.TO,3.416106461791734,373,-9.848484848484851,0.8562389055980087
LUN.TO,-8.6340206185567,535,-35.3551452466554,2.054680934648484
CNR.TO,25.27496944783913,0,0.0,1.1902315817116498
BB.TO,22.043010752688158,625,-11.665098777046097,1.6045064027787501
CVE.TO,-29.620710415412404,0,0,2.5598627108797656
FM.TO,10.711718188353704,652,-64.03335847480564,2.887377720381927
HOD.TO,-39.871382636655945,0,0.0,-2.4229982779802977
BCE.TO,10.774218154080865,694,-12.071476896598632,0.40702033164194884
CRON.TO,257.8881987577639,0,0.0,1.5930665788295872
ENB.TO,-3.2982316709715813,0,0,1.3207586194839862
FIRE.TO,-8.920187793427228,0,0.0,-3.5711673495050764
CCO.TO,13.034337771548701,0,0.0,1.5049944573004541
PD.TO,-48.87556221889055,0,0.0,2.4261106954044505
RCI.B.TO,37.277329833114564,0,0.0,0.504278756570904
BMO.TO,7.972440944881896,203,-11.530060926543282,0.7885307062100487
WCP.TO,-53.7109375,0,0,2.0057438755049177
BAM.A.TO,24.903805044890976,0,0.0,1.1049986051161222
H.IR.TO,-10.85790884718498,88,-19.89189189189189,nan
IMG.TO,-8.670520231213876,607,-16.689809582243456,0.6648903959814461
AC.TO,146.02821083890126,87,-26.176095037630684,1.346452657687699
TRP.TO,6.5312046444121945,0,0.0,0.9914171909057122
ATH.TO,-43.786982248520715,203,-45.0,2.7055287106950243
T.TO,19.214303701838332,0,0.0,0.4653208569775241
SLF.TO,9.809986743261168,698,-24.233702908616003,1.0168154892740449
HSE.TO,2.580645161290325,325,-20.77582404823199,1.6740336101969575
CM.TO,6.180871828236817,319,-18.91221165605336,0.7811844790385825
NMX.TO,-72.86821705426357,411,-94.14858645627876,1.4497717197960784
HBM.TO,-11.879259980525793,484,-53.09098913979245,2.5722897303974537
SGY.TO,-43.85245901639344,153,-36.9098712446352,2.24729277704948
NA.TO,19.063926940639263,236,-25.753283453611644,0.7747255971300236
TRST.TO,37.663755458515276,0,0.0,0.33618919962969285
HND.TO,-56.20736698499318,234,-32.437619961612285,-0.8016539972708305
NTR.TO,6.448723690103011,246,-13.12117886816115,0.20756580562650317
ECN.TO,16.03498542274052,0,0.0,0.7732907752272475
EFN.TO,-43.185298621745794,2,-7.592024539877289,1.0351517583537213
IMO.TO,-10.824869952935343,0,0.0,1.2749362760510599
MG.TO,31.267192371171827,708,3.8818493287581592,1.401917879484598
NGD.TO,-69.55380577427822,388,-25.74692501655376,0.5730735515815395
ATD.B.TO,23.521482729570344,611,-28.400010190786077,0.737960968033259
DOL.TO,6.668616554548117,591,-17.105263157894747,0.8094473028934281
CPG.TO,-71.52126892573901,0,0,2.5519682110621202
BHC.TO,3.3112582781456954,102,-6.162089752176825,-0.5343353601670585
TRQ.TO,-33.57142857142858,58,-11.510791366906474,1.7887539510995534
SJR.B.TO,6.800314465408806,340,-13.678717853149452,0.6373135442205162
KL.TO,398.80174291939,29,-13.574660633484156,0.5654787415547335
WPM.TO,3.987297106563158,71,-19.70083910981393,0.20317138415406838
TCW.TO,-71.37254901960785,0,0,2.627344427810693
AEM.TO,5.373573794626416,374,-16.49293060313758,0.40146526395568954
TOG.TO,-29.832572298325722,656,-26.820678417434603,2.3941071218057397
IPL.TO,-13.74949000407997,0,0,1.0387448909002948
VII.TO,-57.77687296416938,117,-14.551944375641328,1.895427725105097
IVN.TO,-14.108910891089105,372,-32.57918552036199,2.7349866171480963
MRU.TO,153.42606903657907,110,-5.854922279792741,0.025240502626172764
NXE.TO,-42.92803970223326,0,0,1.741209664769574
MEG.TO,-21.540656205420824,461,-49.55882352941177,2.21205078007185
XEG.TO,-18.263718263718264,652,-49.95441855245818,1.8005688585253208
ARX.TO,-44.78260869565217,0,0,1.6546058005223792
S.TO,-55.65217391304348,559,-78.59523809523809,1.6633128593392392
GIL.TO,43.171942892613295,0,0,0.690106674645241
KEL.TO,-11.333333333333329,680,-15.191986644407349,2.071062829450174
TRI.TO,33.231823372668444,208,-16.895795975293893,0.525886976445567
