ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,-1.2221911405426211,195,-5.915246183093371,1.0
ACB.TO,322.34432234432234,0,0.0,0.9659933795781961
BBD.B.TO,22.30769230769231,133,-41.203838855641514,1.4145426048804068
XIU.TO,1.8450184501844953,189,-5.848148540777335,0.9956046114598713
MFC.TO,5.502183406113544,127,-0.4700408515010688,1.2287946186571503
APHA.TO,166.24,79,0.3355704697986506,-0.796760231336136
CNQ.TO,8.186150827025516,105,-10.644104803493445,1.8789484112991222
HEXO.TO,0,0,0,0
SU.TO,8.89763779527559,89,-10.219780219780217,1.5684430174857416
TD.TO,9.56383822363204,167,-6.180164119930561,0.8271635726569858
ECA.TO,-8.85993485342019,208,-2.9223093371347124,2.8220390614103277
RY.TO,10.094850948509482,155,-8.56046130476957,0.880262164212332
BTO.TO,-21.60356347438753,0,0.0,0.8676761512215295
K.TO,-9.272727272727268,237,-45.73629418703195,0.7474509269673548
ABX.TO,-33.99523431294678,64,-29.431265502070293,0.8768818827222428
TECK.B.TO,18.52098600932711,186,-3.158694089549459,2.297801019418983
YRI.TO,-15.565031982942438,107,-20.914502164502178,0.8921085052963273
TGOD.TO,0,0,0,0
G.TO,-26.11464968152867,0,0.0,0.7588905088884093
BNS.TO,2.188483107646005,189,-7.578850110052944,0.9893542933230395
LUN.TO,4.494382022471903,361,-48.55823138912347,1.9669087899017703
CNR.TO,7.587614834977881,154,-11.223614829000653,0.9686358346852066
BB.TO,57.44234800838576,223,-38.46604642034339,1.5098385465431376
CVE.TO,-38.257798705120656,305,24.328161199177888,2.893270221597679
FM.TO,12.108174554394585,167,7.565789473684202,2.70448977405879
HOD.TO,-34.25357873210634,153,0.9450171821305793,-2.2308325252884678
BCE.TO,0.7434235608082359,193,-7.065701448289765,0.41265350939525847
CRON.TO,0,0,0,0
ENB.TO,-18.441141020490157,341,-15.889850465243034,1.2612742499275857
FIRE.TO,0,0,0,0
CCO.TO,-16.835260115606935,354,-28.154900213401394,1.5494605874230625
PD.TO,-37.7253814147018,323,39.393939393939384,2.8895514477943594
RCI.B.TO,5.811320754716978,0,0.0,0.5443111763474815
BMO.TO,2.088318468566458,177,-0.7912957467853597,0.809248938153055
WCP.TO,-13.2016632016632,299,-22.321444409569615,1.9995841205394753
BAM.A.TO,7.389487574224763,62,-8.895446880269812,1.064755110436788
H.IR.TO,-16.08579088471849,119,-7.097591888466423,nan
IMG.TO,0.5934718100890213,216,-15.92285134220619,1.2647706495129727
AC.TO,75.50713749060856,286,18.74543212236221,1.3486265822160568
TRP.TO,-8.007812499999996,312,-9.588677178605012,0.9304434227327663
ATH.TO,-35.928143712574844,307,-3.5874132357837105,2.801260893438399
T.TO,7.717041800643081,0,0.0,0.4808305863899084
SLF.TO,6.420648464163818,155,-1.8303571428571437,0.8791938063277392
