ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,0.26081391613425725,581,22.723984941472676,1.0
ACB.TO,3.223443223443223,0,0.0,-0.3399199387977558
BBD.B.TO,3.076923076923077,0,0,1.5968863030403793
XIU.TO,0.3389933292904791,0,0.0,0.9993377116734002
MFC.TO,0.5587096774193548,0,0.0,1.3679508253755694
APHA.TO,1.6624,180,-27.887859311199037,-0.513823685154294
CNQ.TO,0.535614803024274,588,28.009278525620445,2.0163525572968
HEXO.TO,0,0,0,0
SU.TO,0.5418060200668897,539,22.485598649889475,1.599349427132599
TD.TO,0.5499214718420462,0,0.0,0.7284566731886235
ECA.TO,1.9329140461215937,608,88.3533510654668,2.9396004155470608
RY.TO,0.6505840528186897,0,0.0,0.8648501781378087
BTO.TO,1.838709677419355,144,-8.333333333333341,1.2506454743908775
K.TO,0.393854748603352,185,-8.846153846153845,1.1715893178263013
ABX.TO,0.059948979591836815,196,-22.84958848219528,0.944652577855839
TECK.B.TO,5.777142857142857,544,288.2563698078098,3.5685292839339677
YRI.TO,0.19637462235649544,432,18.275154004106778,1.4408646159167313
TGOD.TO,0,0,0,0
G.TO,-0.18473895582329333,181,-31.936960953524302,1.0376468743675296
BNS.TO,0.6101293103448275,0,0.0,0.983534435659491
LUN.TO,1.744262295081967,0,0.0,2.473038772950256
CNR.TO,0.31914893617021284,13,-3.689101661503808,0.8600227964329714
BB.TO,0.6255411255411255,418,-43.924985698915464,1.235572971335035
CVE.TO,-0.1887084300077339,0,0.0,2.3734460531093933
FM.TO,5.268041237113401,63,-14.46540880503144,4.193978182953269
HOD.TO,-0.798116169544741,35,-25.619834710743795,-3.4375344377201213
BCE.TO,0.07593648208469064,327,-1.7567455870797768,0.35688555790062054
CRON.TO,0,0,0,0
ENB.TO,0.0984848484848485,488,26.409414340448823,1.2149293472860812
FIRE.TO,0,0,0,0
CCO.TO,-0.17372577171572146,344,-9.322651128914792,1.3035817374979888
PD.TO,0.18157894736842117,440,51.21293800539085,3.2722256219949535
RCI.B.TO,0.31273408239700373,0,0,0.4300810485064522
BMO.TO,0.4969696969696969,0,0.0,0.7443879531766943
WCP.TO,0.5725047080979285,0,0.0,2.163491539655992
BAM.A.TO,0.32366494985090805,0,0.0,1.0418644516374589
H.IR.TO,-0.1608579088471849,123,-8.49176172370089,nan
