ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,0.6412969343639506,0,0.0,1.0
ACB.TO,322.34432234432234,0,0.0,3.0548667725536074
BBD.B.TO,22.779922779922792,216,-20.688184035300253,1.072446649385884
XIU.TO,2.7454630060493246,43,-2.2501535231077225,0.9917822633583018
MFC.TO,4.272766508416048,82,-9.640784121950198,1.1131937285637639
APHA.TO,207.01107011070113,24,-16.219694983835097,2.8339221478281034
CNQ.TO,7.582938388625609,220,-1.1957228315753712,1.707749520870011
HEXO.TO,0,0,0,0
SU.TO,11.412459720730398,0,0.0,1.4542034487340016
TD.TO,12.34347048300536,57,-5.137722816528264,0.7085839639533479
ECA.TO,22.39720034995626,62,-30.199512488562302,2.753803099791876
RY.TO,10.381523831087968,84,-6.198731304089605,0.8226107119217053
BTO.TO,-3.0303030303030267,133,-14.303312962807555,0.5899749393940967
K.TO,-6.378986866791742,196,-39.007207342021765,1.0997766574640293
ABX.TO,-18.248893261190346,226,-6.44606588847464,1.0669407430709419
TECK.B.TO,79.15407854984893,158,1.4345231353771837,1.993824117997213
YRI.TO,28.155339805825246,167,-41.34194294897718,0.9192412042092121
TGOD.TO,0,0,0,0
G.TO,-4.806565064478314,189,-41.60050860058931,0.9547901761285571
BNS.TO,2.398574561403509,184,-2.58780837320012,0.7539523322276119
LUN.TO,22.189781021897804,211,-15.705996325522392,1.395391212189129
CNR.TO,-9.380970576996567,112,-13.159077981926963,0.925052965414097
BB.TO,5.774647887323946,103,5.184174624829466,2.2976215319224407
CVE.TO,4.7952047952048,164,-31.533249653316354,3.1596537533454296
FM.TO,78.12499999999997,0,0.0,2.653162340836692
HOD.TO,-53.16824471959214,0,0.0,-2.0573587782505474
BCE.TO,-4.170444242973703,145,1.251977005382927,0.48819917551854636
CRON.TO,0,0,0,0
ENB.TO,-11.98786039453718,219,-26.25733152021096,1.5456779702517314
FIRE.TO,0,0,0,0
CCO.TO,-3.439597315436243,202,-14.489113756672365,1.5097589230754973
PD.TO,0.8988764044943828,93,-50.41195443635854,3.118571867086308
RCI.B.TO,-6.71989354624085,143,0.3858520900321461,0.736240567547032
BMO.TO,7.060568039238049,97,-7.993578251771584,0.6836905273550032
WCP.TO,-1.5330188679245376,188,-43.987842801865895,1.6934566996377245
BAM.A.TO,-2.222667200640768,207,2.243662738946883,1.3330337727228867
H.IR.TO,-16.08579088471849,108,-4.344099470029009,nan
IMG.TO,3.0395136778115526,172,3.258972152866828,1.0774580796826025
AC.TO,35.34183082271146,194,16.149513286864163,1.0450530652999748
TRP.TO,-11.51152860802732,159,-5.02669475841811,0.9054126135315276
ATH.TO,-0.9259259259259267,130,-22.256605344840658,2.7109323813171495
T.TO,2.39830707735715,166,0.8006538711208577,0.5502469175088439
SLF.TO,15.459384401758852,0,0.0,0.9814964431200943
HSE.TO,10.143042912873865,92,-5.982031318220142,1.6369667755814792
CM.TO,12.531787203743253,83,-5.355715212639732,0.8579266876855485
NMX.TO,54.28571428571429,185,54.54545454545456,2.035834236793379
HBM.TO,64.29675425038641,184,-1.7864761859491907,2.3902253697644387
SGY.TO,-7.407407407407403,184,-59.77759573681886,2.686404303458058
NA.TO,16.81415929203539,0,0.0,0.6601459962528496
TRST.TO,0,0,0,0
HND.TO,7.382550335570472,161,-11.677297308044562,-1.2544748739499896
NTR.TO,-14.97238393790117,0,0.0,-0.4516550039407338
ECN.TO,-10.230179028133,148,-17.289311559042027,1.0293982714912295
EFN.TO,-39.66480446927373,162,-15.526094570429397,1.1054701528162274
IMO.TO,-7.5595082396023905,144,-16.173711082788092,1.6212782349772326
MG.TO,18.045774647887324,27,-7.677200499910739,1.7452748657461892
NGD.TO,-8.877284595300257,134,-20.842844082691926,1.1898471841576521
ATD.B.TO,1.0763209393346322,113,-0.8064516129032205,0.1949613944695445
DOL.TO,29.4390243902439,53,-0.27187345526445733,0.449844761208618
CPG.TO,-11.133004926108383,105,-22.222310458665625,3.177131947627021
BHC.TO,0,0,0,0
TRQ.TO,9.609609609609604,225,-17.595400905333953,1.614018061411191
SJR.B.TO,-12.575703598147491,111,-17.162942777426416,0.6819467739283058
KL.TO,58.906691800188504,0,0,1.3551600702268116
WPM.TO,2.0689655172413857,203,-9.970209784638968,1.015836451094262
TCW.TO,-3.3707865168539355,134,2.9576306295681434,3.0646514348829927
AEM.TO,-9.642560266001658,198,-36.692120597060196,0.7956315380987626
TOG.TO,41.11111111111111,77,1.681269040865625,2.564720575074407
IPL.TO,-8.424747696358043,101,2.099400171379599,1.4586934706872299
VII.TO,-28.045574057843993,106,-54.96297548883896,1.9965832653282847
IVN.TO,-22.784810126582286,155,-20.00678307332118,2.4707274698001616
MRU.TO,-12.003693444136664,198,-6.470471559257058,0.2140272581321325
NXE.TO,6.827309236947787,152,-44.47513349175844,1.4660240639154662
MEG.TO,25.181598062954,178,-8.437186649477155,2.934146085813764
XEG.TO,1.9408502772643166,157,-15.808662557502597,1.8450064657305436
ARX.TO,-20.988446726572526,149,-39.10878241262509,1.8703944903373484
S.TO,53.749999999999986,192,58.33333333333335,2.0416745404424748
GIL.TO,-2.448775612193913,157,-8.239067649105309,0.8576299567948552
KEL.TO,27.73972602739726,83,-15.379063233057517,1.944390686295095
TRI.TO,-15.906771010547807,34,-3.061946902654862,0.42325145004047643
SMF.TO,18.771331058020472,184,-15.336425734091739,0.7294619195963498
PONY.TO,-53.91705069124424,42,-15.011037527593821,2.6961781069213013
GIB.A.TO,5.341912314828681,224,-3.958950086126499,0.4508937147571692
TV.TO,44.95412844036697,196,16.036662452591653,1.361424725238879
PCY.TO,3.030303030303033,123,13.888888888888888,0.7242209678756133
DGC.TO,-21.139240506329113,175,-32.66031275780999,1.1355365692519734
OGC.TO,-25.4278728606357,206,-10.62557471264367,0.8283048647221596
POW.TO,4.2499091899745665,182,9.893238434163692,0.7860532483771021
CAE.TO,-0.13876040703053252,106,-9.872922776148572,1.173340561895305
CS.TO,71.95121951219512,219,27.847034286662762,2.2313279112010376
GTE.TO,15.69965870307167,96,-24.02562232632136,2.3816869572177515
TA.TO,-16.88829787234042,127,-11.006117858491809,0.44132362192572044
AR.TO,16.831683168316825,98,-17.103908398634555,0.6864950541198197
TSGI.TO,38.67717915024092,47,-25.75872089363389,0.5994840426529322
TVE.TO,26.79425837320575,191,15.187637994221754,2.26112878384143
TOU.TO,-24.167645906776347,155,-29.52574132877691,1.32862162350222
CLS.TO,-30.136986301369863,224,-21.911363283835428,0.5178070414900824
DML.TO,3.5087719298245648,192,-32.42425349343817,1.918049535106042
CR.TO,-41.208791208791204,149,4.438642297650128,2.7864167401654765
XGD.TO,-6.916192026037427,203,-4.871290661651119,0.8648558098585426
FCU.TO,19.298245614035107,146,-9.232480533926575,1.2929765214992692
AGI.TO,-24.645583424209377,73,-26.90867484917828,0.6774343358840724
PSK.TO,3.236245954692565,137,-11.9228452606497,1.2992939151438803
PGF.TO,-16.822429906542062,64,-29.530201342281874,3.9029485403377784
CP.TO,7.357809952067987,97,-11.401473342327996,0.9748374879345506
CG.TO,-10.932944606413994,113,11.465141612200439,0.2761064223758989
FNV.TO,-6.006614744478832,161,-10.113924737798648,0.3245878438487055
FF.TO,-32.0,146,-10.859136188729433,-0.05161183136810098
OTEX.TO,4.690117252931325,112,-20.574847221259823,0.6444959428495817
BIR.TO,-40.992647058823536,112,-15.44752970135383,1.8644559337874418
BTE.TO,5.740181268882173,164,-99.93287549641568,3.419126638385658
GWO.TO,1.1483550589695983,199,-5.338962177397648,0.3383842272134535
REI.UN.TO,-1.8600531443755457,98,2.2222222222222223,0.373241462355563
ELD.TO,-59.72972972972973,223,-37.390897846701456,1.4439308712777739
THO.TO,-52.64623955431755,206,5.018841262364573,1.8888825112236598
PWF.TO,1.211922698984597,156,4.290746077489593,0.625621500608992
FTS.TO,-8.407286314806168,189,-11.054477420995678,0.4609686102482293
AKG.TO,-42.3728813559322,171,25.999999999999996,1.4681638126471392
SHC.TO,1.0859728506787258,63,-5.2105485789602035,0.629411242707527
MGA.TO,11.764705882352935,159,-38.44393592677346,1.9856378084231812
SAP.TO,-3.6659383345472154,166,-4.100140862068363,0.7706315737508116
ERF.TO,29.758454106280197,194,-40.338563998293054,2.102359728174125
OBE.TO,-28.313253012048197,109,9.84848484848484,0.3239426523925209
HMMJ.TO,128.13688212927755,73,-24.838327488012826,2.6185025096666514
CJ.TO,0.4914004914004809,198,-41.75617861394944,2.166146093669228
AIM.TO,55.03355704697987,6,-42.763157894736835,1.7001016433283163
PEY.TO,-53.48837209302325,11,-8.660570199031735,2.08846653753972
QSR.TO,-10.537689080971154,156,-1.7494113291490492,0.9688189194759982
FTT.TO,33.949377259943766,0,0.0,0.7278201148950263
SVM.TO,-17.819148936170212,169,-34.86367799385166,1.2231000404448062
SNC.TO,-1.403846153846148,219,-13.781276643337291,0.8252030122913784
H.TO,-9.095063985374765,121,-6.781985030975962,0.33584195201178035
HOU.TO,81.72888015717092,0,0.0,2.0868199549307564
FVI.TO,-7.954545454545457,178,-4.1071067427092185,0.9078443662962735
QBR.B.TO,12.128475551294349,181,12.142857142857148,0.35388542270192813
ASR.TO,-6.6666666666666625,191,-8.292598427794866,0.42703333543431093
OSK.TO,-23.094688221709006,104,-30.33840028907568,1.2744142870530095
HXU.TO,3.0321975617380508,0,0.0,2.002888053763261
AAV.TO,-50.363196125908,50,-5.764705882352944,1.051977982722157
PVG.TO,-28.314798973481597,167,-34.18669052972167,0.5892481968752722
L.TO,-10.066449879824692,200,-1.7941981153553583,0.4932474269666644
BNP.TO,-38.36206896551724,119,-1.6509488300967998,2.5974579935677915
IN.TO,0,0,0,0
WJA.TO,4.6216583597643845,195,-7.514064839256742,0.9161824729509833
CNL.TO,7.183908045977011,156,-27.776572073038334,0.8957761455463342
NSU.TO,-14.42622950819672,206,-51.2631784192468,2.002288650718277
MX.TO,37.059925093632955,61,-4.411541763452884,2.006117457233711
PRU.TO,28.12499999999999,140,-23.333333333333336,0.17787209378898075
ESI.TO,6.925675675675678,189,-38.30763461927208,1.3679411606440524
UEX.TO,24.999999999999993,190,9.718614718614745,1.1634462603322
OR.TO,-17.324840764331203,90,-2.4380497642379537,0.36835855795214356
PPL.TO,-3.7055583375062517,121,-0.32266070985356804,1.445596913748647
PG.TO,17.192982456140342,87,-23.28302170158443,0.4641341585548176
KEY.TO,-16.908850726552185,126,-2.8975166697733883,1.0822411316656673
HXD.TO,-5.760709010339729,45,-10.626095881623407,-2.033589803887603
CIX.TO,9.177215189873419,65,-9.728322792912738,0.7024557975065492
HGU.TO,-25.75966850828729,186,-20.79358805334086,1.6474883925232424
