ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,10.563053399966329,0,0.0,1.0
ACB.TO,0,0,0,0
BBD.B.TO,60.86956521739132,32,-23.61622697859631,1.0042820805591646
XIU.TO,12.589729431253458,0,0.0,1.0082160186223912
MFC.TO,8.433734939759027,180,-21.958678311673655,1.4015365554504926
APHA.TO,0,0,0,0
CNQ.TO,27.29544034978137,17,-9.615915998894733,1.9966114052312178
HEXO.TO,0,0,0,0
SU.TO,15.957111321349737,207,-31.45960535866114,1.568539341884188
TD.TO,13.757366388945327,129,-1.5739806349340824,0.6003968514403835
ECA.TO,91.94915254237289,0,0.0,2.894798238401601
RY.TO,17.783899602081405,12,-4.444122756224678,0.806662520737235
BTO.TO,114.36781609195404,0,0.0,1.4702907608227278
K.TO,33.1578947368421,0,0.0,1.9148665117544954
ABX.TO,22.85067873303167,0,0.0,1.2101703399766615
TECK.B.TO,178.9150460593654,25,-14.891868417264053,3.9182487083024413
YRI.TO,20.448877805486294,158,-12.12661790648351,2.372587435474961
TGOD.TO,0,0,0,0
G.TO,-1.4173998044965745,0,0.0,1.4398096174054964
BNS.TO,20.014689680499444,0,0.0,0.8826573794441025
LUN.TO,18.266978922716635,140,-8.031181861527488,2.693937031448843
CNR.TO,6.381863451710136,120,-13.865259320363862,0.8689868479746716
BB.TO,-11.18240146654446,134,-9.88318580531301,1.295240610384519
CVE.TO,20.4460966542751,217,-41.60049493905826,2.276924296614194
FM.TO,95.35256410256409,35,-10.700757575757565,4.933444175094802
HOD.TO,-36.45655877342419,158,-55.79175283488706,-4.198535621876189
BCE.TO,5.415019762845854,164,1.9240228051723018,0.33107431020407285
CRON.TO,0,0,0,0
ENB.TO,17.61971176197117,176,-28.939674977178452,1.1310142894739068
FIRE.TO,0,0,0,0
CCO.TO,-30.957230142566196,55,-5.248990578734855,1.17062633479285
PD.TO,9.581881533101042,200,-53.69999279568618,3.2561383512642217
RCI.B.TO,6.24467178175618,189,4.582499209298191,0.3899128116749977
BMO.TO,14.083285135916729,221,11.455018802429855,0.6457170481538617
WCP.TO,37.24137931034482,145,-29.88866765448233,2.3956228124963914
BAM.A.TO,11.567620445096592,204,-23.113688669400666,0.9252103916945092
H.IR.TO,0,0,0,0
IMG.TO,90.17543859649122,160,43.046265328874014,2.091750098249041
AC.TO,53.567110036275686,195,-7.076983184712903,1.6123675486093894
TRP.TO,28.62497071913797,0,0.0,0.6041893158310319
ATH.TO,13.793103448275875,213,-30.076133042202436,3.232495848698129
T.TO,8.696868008948545,161,-4.702419026718632,0.49985509742044687
SLF.TO,11.182969549986522,202,2.172676936162849,0.9162584476882855
HSE.TO,-6.277463904582549,190,-34.546009157755634,2.149208002865305
CM.TO,9.078884078884075,40,-3.2707028531663274,0.6053902181459837
NMX.TO,11.666666666666679,58,-26.363636363636346,-0.9842604831664151
HBM.TO,-0.19379844961239895,115,-3.054662379421214,4.114202978490361
SGY.TO,12.554112554112557,109,-21.677548999106314,2.910720091737943
NA.TO,18.29234595192043,15,-6.761090326028864,0.951855289565943
TRST.TO,0,0,0,0
HND.TO,-56.21322256836277,0,0,-0.736063110750322
NTR.TO,0,0,0,0
ECN.TO,-8.099688473520244,0,0.0,0.655341609827164
EFN.TO,-12.463976945244958,214,-29.532713784003263,1.7395189705940182
IMO.TO,-0.28449502133712057,206,-17.860185661620765,1.2364571341236281
MG.TO,3.1809145129224685,147,-8.49313312832625,1.290536179310504
NGD.TO,2.964426877470363,192,-20.7099116556389,1.5664296012357453
ATD.B.TO,13.294299982779414,118,-22.769789793112672,0.5154885368344347
DOL.TO,32.07020343039489,0,0.0,0.5951602558415229
CPG.TO,-1.7153748411689935,75,-20.80769178427076,2.9903107660676462
BHC.TO,0,0,0,0
TRQ.TO,14.32584269662922,139,0.2705539358600717,1.6269402090206566
SJR.B.TO,13.534194165471058,32,-6.35226179018287,0.4543032723582472
KL.TO,0,0,0,0
WPM.TO,0,0,0,0
TCW.TO,93.54838709677419,148,3.5225626254691678,3.96713744545423
AEM.TO,42.23125564588978,0,0.0,1.2849579469597074
TOG.TO,15.705128205128197,91,-23.817527691188474,2.7704102292451056
IPL.TO,15.139826422372233,0,0,1.2418825567664085
VII.TO,61.0,0,0,1.1407271205005765
IVN.TO,154.99999999999997,15,-3.960396039603964,2.6560890088842246
MRU.TO,12.760416666666675,47,-0.7105943152454743,-0.058742077917097096
NXE.TO,-37.450199203187246,0,0,0.06090495528825688
MEG.TO,-1.546391752577317,222,-23.253078457964524,4.544489139220436
XEG.TO,22.987390882638206,210,7.3310693375541796,2.013619386645296
ARX.TO,27.05256940342588,211,-22.712705302319804,2.1506675841005762
S.TO,-5.319148936170206,221,-50.327191690358404,2.2565791319115456
GIL.TO,-5.68599717114568,91,-19.74169483334613,0.7310171420636357
KEL.TO,63.660477453580896,21,-14.651162790697672,3.4974296200507715
TRI.TO,8.241634852908156,214,-9.110413997197394,0.6170428785137263
SMF.TO,20.087336244541483,154,3.7022638103153884,1.6509374342243488
PONY.TO,0,0,0,0
GIB.A.TO,8.772836952774899,216,-21.017421185938417,0.7517356302301014
TV.TO,163.1578947368421,0,0.0,2.700288348676094
PCY.TO,inf,0,0.0,nan
DGC.TO,23.804878048780484,169,-4.321604537539379,1.1181847833928573
OGC.TO,7.161803713527852,172,-1.058011236715636,1.1637231625370044
POW.TO,2.1327014218009444,199,-1.1916958075903814,0.864798748010735
CAE.TO,25.524475524475516,62,-7.156444667419192,0.4344689027368774
CS.TO,47.16981132075471,149,-55.82890690522783,2.954001466876545
GTE.TO,13.611111111111104,204,-20.319571231794225,2.23663881951885
TA.TO,-0.3496503496503422,91,-3.03030303030304,0.8607238259501384
AR.TO,71.85628742514972,35,-43.19645079262027,2.7242553370619955
TSGI.TO,0,0,0,0
TVE.TO,1.4164305949008575,121,3.69393139841689,2.5197928063215103
TOU.TO,22.84210526315789,51,2.964285714285708,2.048046529501431
CLS.TO,10.104529616724745,116,-20.957372497750633,0.408518597947317
DML.TO,-10.937500000000009,85,-17.424242424242408,1.4799628433627092
CR.TO,79.37336814621409,11,-11.141304347826079,3.32170920385369
XGD.TO,22.064056939501782,0,0.0,1.393277949956076
FCU.TO,-13.846153846153841,165,-8.787050662182038,0.6457716484991188
AGI.TO,63.21167883211679,172,23.971014492753618,1.8804933481017028
PSK.TO,23.820224719101127,98,-14.933688210467103,1.6209175462127199
PGF.TO,63.90977443609023,196,5.046305046305072,2.542280332533649
CP.TO,13.300343974413126,129,-14.350855686376796,1.1798185928494669
CG.TO,-2.127659574468078,170,-24.194173463672044,1.379645094383521
FNV.TO,11.850340136054413,0,0.0,0.9382905482399255
FF.TO,0,0,0,0
OTEX.TO,29.224332153202443,0,0,0.7007524304203432
BIR.TO,57.11610486891387,62,-14.285714285714285,2.3977929822909902
BTE.TO,10.995850622406625,141,28.78151260504202,4.236227695913185
GWO.TO,-1.5755627009646365,198,1.5097769651703166,0.6145563175459802
REI.UN.TO,1.1968085106382962,0,0.0,0.37781690803303813
ELD.TO,1.1195700850873265,137,1.7001381849919408,1.862082115453932
THO.TO,27.696078431372552,0,0.0,1.8658179411008562
PWF.TO,3.2882718304713134,185,-1.931876391483435,0.6065802887433018
FTS.TO,11.396332863187585,148,1.629007570850654,0.3373119510697028
AKG.TO,84.50704225352115,0,0.0,2.1873947622955088
SHC.TO,-75.12147716229349,0,0.0,0.734931206873947
MGA.TO,16.666666666666682,168,-17.06232492997203,0.5736729282369506
SAP.TO,19.454640797063455,138,-5.979715292319737,0.5156818017827367
ERF.TO,94.7826086956522,209,52.70069296375266,3.513794059466261
OBE.TO,0,0,0,0
HMMJ.TO,0,0,0,0
CJ.TO,16.292974588938712,85,-5.630026809651474,3.049434394001551
AIM.TO,-4.7482014388489215,218,-53.45376996934763,1.2068102909109608
PEY.TO,18.810289389067524,178,18.00179742136991,1.6647789169329352
QSR.TO,15.61776468111977,208,16.336424957841487,0.64989430440098
FTT.TO,26.629526462395553,119,-10.055558107604606,1.60433447238346
SVM.TO,181.3008130081301,0,0.0,2.559157154133257
SNC.TO,14.889380530973442,133,9.400804573364399,0.9299043289749308
H.TO,6.886657101865143,168,3.7155332122236944,0.05862893706378347
HOU.TO,4.430379746835438,203,-44.88537410833344,4.168957792369008
FVI.TO,74.23664122137406,184,38.677885852503735,3.1698269059106274
QBR.B.TO,18.12460667086217,0,0.0,0.33374425316627293
ASR.TO,10.64638783269963,199,-81.38819863791896,1.3084854293143853
OSK.TO,-62.21662468513854,889,-126.93044561753666,1.0066541790040768
HXU.TO,23.781512605042014,0,0.0,2.0214870653175634
AAV.TO,31.24999999999999,113,-24.460837394346903,1.6802815099198956
PVG.TO,87.91848617176127,0,0.0,2.033067286284903
L.TO,-4.5178492075248275,181,-19.064123117718815,0.45331100922326417
BNP.TO,58.148148148148124,34,-19.502074688796668,3.6767437605147526
IN.TO,0,0,0,0
WJA.TO,20.14925373134327,89,-8.242465159818352,0.9977502369892391
