ticker,normal_gain,gain_period,ema_gain,beta_coef
index_GSPTSE,0.006412969343639506,85,0.2654512921533788,1.0
ACB.TO,3.223443223443223,0,0.0,3.0548667725536074
BBD.B.TO,0.22779922779922793,122,-21.8296908000385,1.072446649385884
XIU.TO,0.027454630060493247,0,0.0,0.9917822633583018
MFC.TO,0.04272766508416048,78,-6.763832778641236,1.1131937285637639
APHA.TO,2.0701107011070112,21,-9.223725570589055,2.8339221478281034
CNQ.TO,0.0758293838862561,28,-1.451983718501907,1.707749520870011
HEXO.TO,0,0,0,0
SU.TO,0.11412459720730397,0,0.0,1.4542034487340016
TD.TO,0.1234347048300536,57,-5.921677127036347,0.7085839639533479
ECA.TO,0.22397200349956262,58,-16.328290992364558,2.753803099791876
RY.TO,0.10381523831087967,84,-2.024084485769855,0.8226107119217053
BTO.TO,-0.03030303030303027,158,-15.302802389179707,0.5899749393940967
K.TO,-0.06378986866791742,229,-31.905256589257323,1.0997766574640293
ABX.TO,-0.18248893261190346,97,-11.983583437852134,1.0669407430709419
TECK.B.TO,0.7915407854984894,0,0.0,1.993824117997213
YRI.TO,0.28155339805825247,164,-10.585033853172366,0.9192412042092121
TGOD.TO,0,0,0,0
G.TO,-0.04806565064478314,190,-11.840689588088686,0.9547901761285571
BNS.TO,0.02398574561403509,44,-2.2155361050328093,0.7539523322276119
LUN.TO,0.22189781021897806,212,-19.869206605045875,1.395391212189129
CNR.TO,-0.09380970576996567,84,-6.386806074747854,0.925052965414097
BB.TO,0.05774647887323946,107,9.2666532411264,2.2976215319224407
CVE.TO,0.047952047952047994,39,-15.724051376538746,3.1596537533454296
FM.TO,0.7812499999999998,0,0.0,2.653162340836692
HOD.TO,-0.5316824471959214,0,0.0,-2.0573587782505474
BCE.TO,-0.04170444242973703,138,-0.9611088704670896,0.48819917551854636
CRON.TO,0,0,0,0
ENB.TO,-0.1198786039453718,218,-17.645435404308703,1.5456779702517314
FIRE.TO,0,0,0,0
CCO.TO,-0.03439597315436243,216,-9.889697293865398,1.5097589230754973
PD.TO,0.008988764044943828,0,0.0,3.118571867086308
RCI.B.TO,-0.0671989354624085,161,0.09669621273167167,0.736240567547032
BMO.TO,0.0706056803923805,97,-5.611358753347579,0.6836905273550032
