Date,High,Low,Open,Close,Volume,Adj Close
2015-09-22,20.0,20.0,20.0,20.0,0.0,17.014617919921875
2015-09-23,20.0,20.0,20.0,20.0,0.0,17.014617919921875
2015-09-24,20.0,20.0,20.0,20.0,0.0,17.014617919921875
2015-09-25,20.0,20.0,20.0,20.0,0.0,17.014617919921875
2015-09-28,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,100.0,16.97208595275879
2015-09-29,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,300.0,16.895519256591797
2015-09-30,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,0.0,16.895519256591797
2015-10-01,19.920000076293945,19.889999389648438,19.920000076293945,19.889999389648438,9500.0,16.921045303344727
2015-10-02,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0.0,16.921045303344727
2015-10-05,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0.0,16.818958282470703
2015-10-06,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,0.0,16.835968017578125
2015-10-07,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0.0,16.861494064331055
2015-10-08,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0.0,16.79343605041504
2015-10-09,19.75,19.75,19.75,19.75,0.0,16.80193519592285
2015-10-13,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0.0,16.95506477355957
2015-10-14,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0.0,16.921045303344727
2015-10-15,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0.0,16.946563720703125
2015-10-16,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0.0,16.989105224609375
2015-10-19,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0.0,16.989105224609375
2015-10-20,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0.0,16.861494064331055
2015-10-21,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0.0,16.921045303344727
2015-10-22,20.06999969482422,20.049999237060547,20.049999237060547,20.06999969482422,4600.0,17.074174880981445
2015-10-23,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0.0,17.1219425201416
2015-10-26,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0.0,17.019569396972656
2015-10-27,20.0,20.0,20.0,20.0,3000.0,17.062223434448242
2015-10-28,20.0,20.0,20.0,20.0,0.0,17.062223434448242
2015-10-29,20.0,20.0,20.0,20.0,0.0,17.062223434448242
