Date,High,Low,Open,Close,Volume,Adj Close
2020-12-21,10.5,10.25,10.5,10.25,6800,10.25
2020-12-22,11.279999732971191,10.154999732971191,11.279999732971191,10.210000038146973,6200,10.210000038146973
2020-12-23,10.600000381469727,9.961000442504883,10.5,9.961000442504883,27900,9.961000442504883
2020-12-24,10.199999809265137,10.050000190734863,10.199999809265137,10.050000190734863,2400,10.050000190734863
2020-12-28,10.305000305175781,10.029999732971191,10.130000114440918,10.279999732971191,200200,10.279999732971191
2020-12-29,10.789999961853027,10.300000190734863,10.789999961853027,10.699999809265137,98000,10.699999809265137
2020-12-30,10.5,10.300000190734863,10.5,10.390000343322754,51700,10.390000343322754
2020-12-31,10.354999542236328,10.260000228881836,10.300000190734863,10.300000190734863,8600,10.300000190734863
2021-01-04,10.300000190734863,10.199999809265137,10.260000228881836,10.25,13500,10.25
2021-01-05,10.390000343322754,10.25,10.289999961853027,10.390000343322754,7400,10.390000343322754
2021-01-06,10.390000343322754,10.100000381469727,10.390000343322754,10.300000190734863,29300,10.300000190734863
2021-01-07,10.420000076293945,10.220000267028809,10.34000015258789,10.420000076293945,10500,10.420000076293945
2021-01-08,10.640000343322754,10.350000381469727,10.449999809265137,10.510000228881836,208600,10.510000228881836
2021-01-11,10.730999946594238,10.3100004196167,10.550000190734863,10.550000190734863,102800,10.550000190734863
2021-01-12,10.680000305175781,10.40999984741211,10.680000305175781,10.569999694824219,134800,10.569999694824219
2021-01-13,10.75,10.489999771118164,10.489999771118164,10.600000381469727,25700,10.600000381469727
2021-01-14,10.800000190734863,10.53499984741211,10.649999618530273,10.760000228881836,88800,10.760000228881836
2021-01-15,10.970000267028809,10.529999732971191,10.970000267028809,10.930000305175781,85500,10.930000305175781
2021-01-19,11.550000190734863,10.760000228881836,10.880000114440918,11.199999809265137,96600,11.199999809265137
2021-01-20,11.5,11.069999694824219,11.289999961853027,11.119999885559082,135100,11.119999885559082
2021-01-21,11.460000038146973,11.109999656677246,11.460000038146973,11.34000015258789,34100,11.34000015258789
2021-01-22,11.600000381469727,11.109999656677246,11.470000267028809,11.149999618530273,42700,11.149999618530273
