Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,8.5,8.375,8.375,8.5,21950.0,8.19588565826416
2000-01-04,8.75,8.625,8.75,8.625,10050.0,8.316412925720215
2000-01-05,8.625,8.625,8.625,8.625,1600.0,8.316412925720215
2000-01-06,8.625,8.625,8.625,8.625,300.0,8.316412925720215
2000-01-07,8.75,8.625,8.75,8.625,1200.0,8.316412925720215
2000-01-10,8.875,8.375,8.75,8.375,2700.0,8.075357437133789
2000-01-11,8.5,8.25,8.375,8.5,12500.0,8.19588565826416
2000-01-12,8.625,8.25,8.625,8.5,11350.0,8.19588565826416
2000-01-13,8.5,8.375,8.375,8.5,10000.0,8.19588565826416
2000-01-14,8.25,8.25,8.25,8.25,900.0,7.954830169677734
2000-01-18,8.5,8.25,8.4375,8.5,19400.0,8.19588565826416
2000-01-19,8.25,8.25,8.25,8.25,600.0,7.954830169677734
2000-01-20,8.5,8.25,8.25,8.5,5650.0,8.19588565826416
2000-01-21,8.5,8.125,8.125,8.5,2600.0,8.19588565826416
2000-01-24,9.0,8.25,8.25,8.25,1050.0,7.954830169677734
2000-01-25,8.75,8.25,8.25,8.25,5200.0,7.954830169677734
2000-01-26,8.25,8.1875,8.25,8.1875,650.0,7.894566059112549
2000-01-27,8.25,8.25,8.25,8.25,150.0,7.954830169677734
2000-01-28,8.5,8.25,8.5,8.25,1250.0,7.954830169677734
2000-01-31,8.5,8.25,8.5,8.25,13400.0,7.954830169677734
2000-02-01,9.5,8.5,8.5,9.0,18500.0,8.677996635437012
2000-02-02,8.75,8.75,8.75,8.75,50.0,8.436941146850586
2000-02-03,9.5,8.625,9.5,9.25,8950.0,8.919052124023438
2000-02-04,8.875,8.5,8.625,8.875,4150.0,8.55746841430664
2000-02-07,8.75,8.5,8.5,8.75,2100.0,8.436941146850586
2000-02-08,8.625,8.5,8.5,8.5,4150.0,8.19588565826416
2000-02-09,8.75,8.375,8.375,8.75,350.0,8.436941146850586
2000-02-10,9.0,8.375,8.375,9.0,1100.0,8.677996635437012
2000-02-11,8.625,8.375,8.625,8.375,55600.0,8.075357437133789
2000-02-14,8.5,8.375,8.375,8.375,3700.0,8.075357437133789
2000-02-15,8.5,8.25,8.375,8.375,17100.0,8.075357437133789
2000-02-16,8.5,8.375,8.5,8.375,55650.0,8.075357437133789
2000-02-17,8.375,8.25,8.25,8.25,2850.0,7.954830169677734
2000-02-18,8.5,8.25,8.25,8.5,5200.0,8.19588565826416
2000-02-22,8.375,8.375,8.375,8.375,1450.0,8.075357437133789
2000-02-23,8.375,8.25,8.375,8.25,11550.0,7.954830169677734
2000-02-24,8.25,8.25,8.25,8.25,250.0,7.954830169677734
2000-02-25,8.5,8.25,8.25,8.25,9750.0,7.954830169677734
2000-02-28,8.375,8.125,8.25,8.125,12250.0,7.8343024253845215
2000-02-29,8.25,8.125,8.125,8.125,4700.0,7.8343024253845215
2000-03-01,8.25,8.125,8.25,8.125,1450.0,7.8343024253845215
2000-03-02,8.125,8.125,8.125,8.125,1050.0,7.8343024253845215
2000-03-03,8.25,8.0,8.0,8.0,10650.0,7.713774681091309
2000-03-06,8.125,7.25,8.125,7.75,45000.0,7.472719192504883
2000-03-07,7.875,7.75,7.875,7.875,23900.0,7.593246936798096
