Date,High,Low,Open,Close,Volume,Adj Close
2021-04-07,11.25,10.550000190734863,10.600000381469727,11.1899995803833,4865300,11.1899995803833
2021-04-08,11.300000190734863,10.960000038146973,11.0,11.25,246000,11.25
2021-04-09,11.300000190734863,11.010000228881836,11.119999885559082,11.199999809265137,194900,11.199999809265137
2021-04-12,11.210000038146973,11.0,11.210000038146973,11.0,35000,11.0
2021-04-13,11.180000305175781,10.970000267028809,10.984999656677246,11.180000305175781,22000,11.180000305175781
2021-04-14,11.25,11.050000190734863,11.211999893188477,11.069999694824219,54900,11.069999694824219
2021-04-15,11.112000465393066,11.0600004196167,11.0600004196167,11.100000381469727,8800,11.100000381469727
2021-04-16,11.149999618530273,10.880000114440918,11.09000015258789,11.079999923706055,132100,11.079999923706055
2021-04-19,11.140000343322754,10.899999618530273,11.140000343322754,10.949999809265137,102400,10.949999809265137
2021-04-20,11.126999855041504,10.880000114440918,11.010000228881836,10.899999618530273,80100,10.899999618530273
2021-04-21,11.270000457763672,10.850000381469727,11.0,10.9399995803833,31500,10.9399995803833
2021-04-22,11.050000190734863,10.869999885559082,11.039999961853027,11.020000457763672,42900,11.020000457763672
2021-04-23,11.199999809265137,10.930000305175781,11.050000190734863,11.029999732971191,49500,11.029999732971191
2021-04-26,11.289999961853027,10.949999809265137,11.289999961853027,11.069999694824219,368700,11.069999694824219
2021-04-27,11.055000305175781,11.0,11.050000190734863,11.020000457763672,245400,11.020000457763672
2021-04-28,11.232000350952148,10.91100025177002,10.9399995803833,11.0,161100,11.0
2021-04-29,11.13599967956543,10.958000183105469,11.13599967956543,11.010000228881836,6100,11.010000228881836
2021-04-30,11.225000381469727,10.619999885559082,10.970000267028809,10.84000015258789,178700,10.84000015258789
2021-05-03,11.013999938964844,10.630000114440918,10.9399995803833,10.649999618530273,9500,10.649999618530273
2021-05-04,10.789999961853027,10.649999618530273,10.704999923706055,10.699999809265137,34600,10.699999809265137
2021-05-05,10.880000114440918,10.609999656677246,10.710000038146973,10.609999656677246,31400,10.609999656677246
2021-05-06,10.850000381469727,10.550000190734863,10.609999656677246,10.609999656677246,22900,10.609999656677246
